key
org.drools:drools-distribution:5.4.0.Final
org.guvnor:guvnor-workingset-client:7.4.1.Final
com.amazonaws:aws-java-sdk-inspector:1.11.464
org.mongodb:casbah_2.10:2.6.1
io.skullabs.kikaha:kikaha-cloud-metrics:2.1.0-alpha21
org.ow2.jonas:jonas-commands:5.1.5
com.github.jlgrock.javascript-framework:closure-compiler-maven-plugin:1.11.9
io.zipkin.brave:brave-parent:4.15.0
org.beangle.commons:beangle-commons-web_2.12:4.4.8
io.frees:frees-http-client_2.11:0.4.2
org.jbpm.jbpm3:jbpm-db:3.2.9
org.specs2:specs2-cats_2.11:3.8.4-20160624123605-5a556ad
com.google.apis:google-api-services-monitoring:v3-rev7-1.20.0
com.github.a-pz:struts2-thymeleaf3-plugin:1.0.0-RELEASE
org.sonatype.nexus.tools:nexus-migration-tool:1.0.2
net.openhft:lang:6.7.3
org.apache.camel:camel-bindy:2.11.3
io.fabric8.funktion.connector:connector-lucene:1.1.30
com.amazonaws:aws-java-sdk-medialive:1.11.266
com.github.tminglei:slick-pg_spray-json_2.11:0.15.5
com.gu:fapi-client_2.10:0.60
org.apache.jackrabbit:jackrabbit-spi:2.2.0
org.jooby:jooby-jedis:1.0.0.CR2
com.sap.cloud.s4hana.cloudplatform:servlet:2.9.0
org.mobicents.protocols.ss7.tools.alarmlistener:alarm-listener-parent:3.0.1310
org.glassfish.main.common:amx-core:4.0.1-b04
io.circe:circe-streaming_2.10:0.6.0
com.peterphi.std.guice:stdlib-guice-hibernate-testing:9.6.2
org.hawkular.bus:hawkular-bus-mdb:0.1.1
org.apache.servicemix.examples.cxf-wsdl-first:wsdl-first-client:4.4.2
org.eclipse.scout.rt:org.eclipse.scout.rt.mom.api.test:8.0.0.031_Simrel_2018_12
org.keycloak:keycloak-ldap-federation:3.4.1.CR1
org.mobicents.resources:mobicents-slee-ra-map-ratype:2.8.13
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.user.store.configuration:5.12.16
org.mobicents.servlet.sip.containers:jboss-as8-restcomm-build:4.0.83
org.meeuw:mihxil-json-grep:0.7
com.atolcd.alfresco:repo-archetype:1.1.4
org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.keymgt.stub:6.4.148
sillyexceptions:sillyexceptions:1.0.1
nl.vpro.media:media-domain:5.10.10
io.fabric8.forge:forge-addons:2.2.41
org.mobicents.examples:mgcp-demo-custom-events:2.4.0.CR1
com.sun.jersey.contribs.bill-burke-book:ex08_2:1.18.2
org.jboss.as:jboss-as-console-extension:1.6.2.Final
com.github.triceo.robozonky:robozonky-core:2.0.0-beta-3
org.springframework.boot:spring-boot-starter-batch:2.0.0.RELEASE
com.avsystem.commons:commons-analyzer_2.11:1.13.1
org.seleniumhq.selenium:selenium-iphone-driver:2.0b2
org.realityforge.arez:arez-processor:0.82
org.jboss.as:jboss-as-console-resources:2.5.8.Final
org.apache.camel:camel-spring:2.21.3
org.wildfly.swarm:arquillian-resolver:2018.1.0
org.modeshape:modeshape-integration:3.7.1.Final
org.eclipse.jetty.tests:test-sessions-parent:8.2.0.v20160908
org.mongodb:mongo-java-driver:3.2.1
org.hawkular.services:hawkular-status:0.0.16.Final
edu.uiuc.ncsa.security:ncsa-security-common:1.1.2
org.eclipse.jetty:jetty-alpn-parent:9.3.8.RC0
org.testfun:jee:0.15
com.typesafe.play:twirl-api_sjs0.6_2.11:1.4.0-M2
org.hawkular.alerts:hawkular-alerts-actions-irc-metrics:1.5.2.Final
org.kie.server:kie-server-integ-tests-controller:7.1.0.Beta3
io.fabric8.online:parent:1.0.237
com.google.apis:google-api-services-youtube:v3-rev187-1.18.0-rc
org.mobicents.resources:restcomm-slee-ra-diameter-sh-client-ra-DU:2.8.36
org.unlaxer:cql:1.1.2
com.foursquare:rogue_2.8.1:1.1.8
org.webjars.bower:github-com-PolymerElements-iron-collapse:1.0.4
com.gitlab.cdc-java.deps:cdc-deps-vba:0.0.9
org.wildfly.swarm:msc-modules:1.0.0.Alpha6
org.apache.camel:camel-ognl:2.19.2
com.jayway.forest:forest-samples-bank-grove:0.2.0.RC3
org.crashub:jcr.distrib:1.0.0
org.jsonschema2pojo:jsonschema2pojo-cli:0.4.9
software.amazon.awssdk:test-utils:2.7.12
org.scalaz:scalaz-iteratee_2.12.0-M5:7.2.5
org.metawidget.modules.swt:metawidget-swt:1.35.Beta1
com.sap.cloud.s4hana.frameworks:eclipselink:1.9.3
org.glassfish.jersey.examples:osgi-http-service:2.12
org.apache.servicemix.cxf:cxf:4.5.0.redhat-610033
com.proofpoint.platform:http-client:0.95
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jedis:2.7.2_1
org.glassfish.hk2:hk2-dependency-verifier:2.1.88
net.ymate.platform:ymate-platform-persistence-mongodb:2.0.0
com.mysema.querydsl:querydsl-hql:0.8.6
com.speedment.generator:generator-translator:3.0.16
org.keycloak:keycloak-tomcat-integration-pom:3.3.0.Final
net.serenity-bdd:serenity-gradle-plugin:1.1.17-rc.1
com.amazonaws:aws-java-sdk-gamelift:1.11.605
org.codehaus.sonar:sonar-core-maven-plugin:1.5
org.apache.struts:struts2-testng-plugin:2.3.4.1
br.com.six2six:bfgex:1.0
org.apereo.cas:cas-server-core-configuration-cloud-amqp:5.0.0.RC2
org.igniterealtime.smack:smack-bosh:4.1.0-rc2
com.wandrell.tabletop.dreadball:dreadball-model-default:0.5.3
org.springframework.data:spring-data-neo4j:3.0.3.RELEASE
com.eurodyn.qlack2.fuse:qlack2-fuse-rules-runtime-api:2.2.2
com.github.restup.test:up-test:0.0.2
org.apache.abdera:abdera-extensions-oauth:0.4.0-incubating
org.picketlink:picketlink-fed-api:1.0.4.final
de.saumya.mojo:runit-maven-plugin:1.0.7
org.antlr:antlr:3.1.2
org.ow2.jonas:jonas-webservices:5.0.5
io.joynr.tools.generator:dependency-libs:0.7.1
net.thucydides:thucydides-core:0.9.95
org.openurp:openurp-java-parent:0.2.6
