key
com.stormpath.spring:stormpath-spring-webmvc:1.0.RC7.1
com.unbxd:unbxd-java-sdk:2.2
ml.combust.mleap:mleap-spark-testkit_2.10:0.9.6
org.ops4j.pax.web:pax-web-deployer:6.0.2
it.tidalwave.netbeans:it-tidalwave-netbeans-examples-nodes-example4:1.0.5
org.wso2.carbon.analytics:org.wso2.carbon.business.rules.core:2.0.118
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.xacml.ui.feature:5.10.86
com.github.shiver-me-timbers:smt-aws-cfn-cr-kms-decrypt:1.2
org.http4k:http4k-server-apache:3.127.0
com.amazonaws:aws-java-sdk-cloudsearch:1.11.503
io.fabric8.tenant.packages:tenant-jenkins-packages:4.0.50
com.mangofactory:swagger-springmvc:0.2.2
org.glassfish.ejb:ejb:3.0-b57
it.tidalwave.bluebill:bluebill-mobile-android:1.0-ALPHA-4
com.baomidou:mybatis-plus:1.2.5
com.nrinaudo:tabulate-scalaz_2.11:0.1.5
org.apache.beam:beam-sdks-java-io-hbase:2.1.0
org.apereo.cas:cas-server-support-jpa-service-registry:5.0.2
org.jvnet.hudson.main:pom:1.360
org.jboss.arquillian.testng:arquillian-testng-core:1.1.13.Final
org.kevoree.root:org.kevoree.root:3.1.5
org.wso2.carbon.identity.framework:org.wso2.carbon.user.mgt.common:5.12.192
io.fabric8:fabric8-springboot:2.2.141
org.glassfish.hk2:security-lockdown-example-runner:2.5.0-b49
com.spotify.data.spydra:common:0.3.0
org.ops4j.pax.url:pax-url-aether:1.2.8
io.hawt:hawtio-json-schema-generator:1.5.7
software.amazon.awssdk:secretsmanager:2.8.1
org.wso2.sp:websocket-client:4.2.0-beta
com.rgi-corp:graphhopper:0.7.3
org.openrdf.sesame:sesame-queryalgebra:2.7.16
org.wildfly.core:wildfly-request-controller:1.0.1.Final
org.webjars.bowergithub.polymerelements:iron-autogrow-textarea:1.0.15
com.bluecirclesoft.open:json-interface-generator:0.10
org.safehaus.jettyjam:jettyjam-https:2.1.5
org.xwiki.rendering:xwiki-rendering-transformation-icon:10.11.3
com.microsoft.azure:azure-servicebus:0.9.0
org.flywaydb:flyway-commandline:4.1.2
com.thoughtworks.feature:untyper_2.12:2.2.1
org.codehaus.openxma:dsl-generator-mojo:4.1.3
${project.groupId}:${project.artifactId}:0.0.3.201803041924
com.amazonaws:aws-java-sdk-servermigration:1.11.451
org.openehealth.ipf.osgi:ipf-osgi-extender-basic:3.0.0
org.mobicents.resources:restcomm-slee-ra-tcap-release:2.8.29
org.kitesdk:kite-data-hcatalog:0.10.0-cdh5.0.0-beta-2
io.oasp.java.templates:oasp4j-template-server:2.1.1
org.codelabor:codelabor-system-security:4.0.0
org.kitesdk:kite-morphlines-core:0.15.0
org.apereo.cas:cas-server-core-api-ticket:5.0.3.1
com.cognifide.qa.bb:bb-traffic:1.4.0
com.newrelic.agent.android:agent-gradle-plugin:5.6.1
fr.lip6.pnml:fr.lip6.pnml.framework.utils:2.2.10
org.glassfish.packager:glassfish-ejb:3.1.1-b02
com.google.apis:google-api-services-ml:v1-rev62-1.23.0
org.alluxio:alluxio-core-client-runtime:1.5.0
net.databinder:dispatch-s3_2.9.0-1:0.8.3
org.grails:grails-plugin-tomcat:2.2.0
org.geirove.exmeso:exmeso:0.0.1
org.glassfish.common:mejb-frag:3.1.1
org.infinispan:infinispan-embedded-query-it:9.3.0.CR1
org.ikasan:ikasan-rest:1.2.0
org.ow2.orchestra.console:org.ow2.orchestra.console.security:4.3.0
org.kuali.common:kuali-util:3.0.13
com.amazonaws:aws-java-sdk:1.11.634
com.googlecode.gwt-crypto:gwt-crypto:2.3.0
de.sciss:scalacolliderswing_2.11:1.25.1
io.hawt:hawtio-dozer-schemagen:1.2-M25
com.amazonaws:aws-java-sdk-sqs:1.11.676
com.github.robozonky:robozonky-integration-stonky:5.0.0-alpha-1
io.fabric8:kubernetes-client-bom:3.1.7
org.everit.config:org.everit.config.oss:7.4.0
org.jenkins-ci.plugins:envinject:1.92.0-beta-1
org.jhardware:jHardware:0.8.6
com.lordofthejars:nosqlunit-hbase:0.7.7
org.beangle.data:beangle-data-parent:4.0.3
com.amazonaws:aws-java-sdk:1.11.637
com.amap.api:navi-solo:1.9.3
se.bjurr.gitchangelog:git-changelog-gradle-plugin:1.4
org.webjars:coffee-script:1.6.2
global.namespace.neuron-di:neuron-di-parent:4.5
org.dspace.modules:oai:5.0-rc1
org.xwiki.commons:xwiki-commons-legacy-configuration:9.5.1
org.tinygroup:org.tinygroup.testutil:2.0.6
org.glassfish.grizzly:grizzly-extras:2.3-beta2
org.switchyard:switchyard-deploy-cdi:1.1.0.M4
com.smoketurner.dropwizard:dropwizard-zipkin:0.9.2-4
software.amazon.awssdk:core:2.5.15
org.javasimon:javasimon-console-embed:4.1.2
io.undertow:undertow-servlet:1.4.16.Final
org.apache.tomee:tomee-juli:7.0.2
org.jboss.ironjacamar:ironjacamar-deployers-fungal:1.0.19.Final
org.http4s:http4s-testing_2.11:0.17.0-M3
org.openurp.app:openurp-app-api:0.1.2
org.scijava:pom-scijava:1.163
org.apache.hadoop:hadoop-yarn-applications-unmanaged-am-launcher:2.3.0
io.syndesis:camel-component-proxy:1.2.7
org.jresearch.commons.base.resources:org.jresearch.commons.base.resources.impl:1.0.9
com.yugabyte.spark:spark-cassandra-connector_2.10:2.0.5-yb-3
be.yildiz-games:parent:3.0.2
org.xwiki.commons:xwiki-commons-component-archetype:9.11.5
