concat
at.iem:scalacollider-trace_2.11:0.3.0
at.iem:scalacollider-trace_2.11:0.2.1
ch.fortysix:maven-postman-plugin:0.1.6
ch.fortysix:maven-postman-plugin:0.1.3
com.cloudbees:cloudbees-api-client:1.5.9
com.cloudbees:cloudbees-api-client:1.5.7
com.clutchproject:parent:1.0.0
com.clutchproject:parent:0.3
com.codecommit:shims-scalaz-72_sjs0.6_2.12:0.4-4d068ed
com.codecommit:shims-scalaz-72_sjs0.6_2.12:0.4.2
com.dmurph:JGoogleAnalyticsTracker:1.2.0
com.dmurph:JGoogleAnalyticsTracker:1.1.0
com.ea.orbit:orbit-container:0.7.1
com.ea.orbit:orbit-container:0.7.0
com.expedia.www:haystack-metrics:2.0.1
com.expedia.www:haystack-metrics:2.0.0
com.fasterxml.jackson.module:jackson-module-scala_2.9.1:2.3.5
com.fasterxml.jackson.module:jackson-module-scala_2.9.1:2.3.4
com.foursquare:rogue_2.8.1:1.1.8
com.foursquare:rogue_2.8.1:1.1.7
com.geteventstore:akka-persistence-eventstore_2.12:6.0.0
com.geteventstore:akka-persistence-eventstore_2.12:5.0.4
com.github.alexarchambault:case-app-util_2.12:2.0.0-M3
com.github.alexarchambault:case-app-util_2.12:2.0.0-M2
com.github.davidmoten:hibernate:0.4.3
com.github.davidmoten:hibernate:0.4.2
com.github.maven-nar:cpptasks-parallel:1.3.0
com.github.maven-nar:cpptasks-parallel:1.2.0
com.github.salomonbrys.kotson:kotson:2.5.0
com.github.salomonbrys.kotson:kotson:2.4.0
com.github.spullara.mustache.java:scala-extensions-2.10:0.9.5
com.github.spullara.mustache.java:scala-extensions-2.10:0.9.4
com.google.cloud:gcloud-java-dns:0.2.8
com.google.cloud:gcloud-java-dns:0.2.7
com.invincea:spark-hash:0.1.3
com.invincea:spark-hash:0.1.2
com.io7m.ieee754b16:com.io7m.ieee754b16:2.0.0
com.io7m.ieee754b16:com.io7m.ieee754b16:1.0.4
com.ivanceras:parent:0.1.2
com.ivanceras:parent:0.1.0
com.linkedin.pegasus:generator:6.0.12
com.linkedin.pegasus:generator:5.0.19
com.netflix.eureka2:eureka-write-server:2.0.0-DP4
com.netflix.eureka2:eureka-write-server:2.0.0-DP3
com.nhncorp.ntaf:ntaf-maven-plugin:20101108
com.nhncorp.ntaf:ntaf-maven-plugin:20100730
com.opsdatastore:opsdatastore-sdk-maven-parent:1.4.0
com.opsdatastore:opsdatastore-sdk-maven-parent:1.3.0
com.owlplatform:owl-worldmodel:1.0.7
com.owlplatform:owl-worldmodel:1.0.6
com.semanticcms:semanticcms-sitemap-servlet:1.6
com.semanticcms:semanticcms-sitemap-servlet:1.5
com.soywiz:korge-ext-ui-common:0.19.2
com.soywiz:korge-ext-ui-common:0.19.1
com.speedment.build:build-parent:3.1.4
com.speedment.build:build-parent:3.1.3
com.speedment.runtime:runtime-core:3.1.6
com.speedment.runtime:runtime-core:3.1.5
com.spinoco:protocol-mime_2.11:0.3.9
com.spinoco:protocol-mime_2.11:0.3.8
com.streamsets:streamsets-datacollector-sdk:3.3.0
com.streamsets:streamsets-datacollector-sdk:3.2.0.0
com.thinkbiganalytics.kylo.plugins:kylo-service-monitor-kylo-cluster:0.9.1
com.thinkbiganalytics.kylo.plugins:kylo-service-monitor-kylo-cluster:0.9.0.2
com.thoughtworks.q:q_2.11:1.0.3
com.thoughtworks.q:q_2.11:1.0.2
com.tngtech.archunit:archunit-junit:0.8.2
com.tngtech.archunit:archunit-junit:0.8.1
com.twitter:algebird_2.10:0.9.0
com.twitter:algebird_2.10:0.8.2
com.uphyca.galette:galette:0.9.9
com.uphyca.galette:galette:0.9.7
com.vladmihalcea.flexy-pool:flexy-java-ee:2.0.0
com.vladmihalcea.flexy-pool:flexy-java-ee:1.3.0
cz.muni.fi.mir:mathml-canonicalizer:1.3.1
cz.muni.fi.mir:mathml-canonicalizer:1.3.0
de.averbis.textanalysis:components-core-typesystem:3.23.0
de.averbis.textanalysis:components-core-typesystem:3.22.0
de.dentrassi.iot:de.dentrassi.iot.w1:0.0.5
de.dentrassi.iot:de.dentrassi.iot.w1:0.0.3
de.mindpipe.android:android-logging-log4j:1.0.3
de.mindpipe.android:android-logging-log4j:1.0.2
dentaku:dentaku-cartridge-generator:20050708.210126
dentaku:dentaku-cartridge-generator:20050708.205456
de.schauderhaft.degraph:degraph-core:0.1.4
de.schauderhaft.degraph:degraph-core:0.1.3
eu.shiftforward:apso_2.12:0.13.9
eu.shiftforward:apso_2.12:0.13.8
hudson.queueSorter:PrioritySorter:1.3
hudson.queueSorter:PrioritySorter:1.2
io.dropwizard:dropwizard-db:2.0.0-rc9
io.dropwizard:dropwizard-db:2.0.0-rc5
io.github.azhur:kafka-serde-json4s_2.12:0.4.0
io.github.azhur:kafka-serde-json4s_2.12:0.3.0
io.konig:konig-omcs-model:2.3.0
io.konig:konig-omcs-model:2.2.0
io.scalajs.npm:csvtojson_sjs0.6_2.11:1.1.4-4
io.scalajs.npm:csvtojson_sjs0.6_2.11:1.1.4-3
io.smartcat:cassandra-diagnostics-reporter-kafka:1.4.7
io.smartcat:cassandra-diagnostics-reporter-kafka:1.4.4
io.syndesis:http-pull-push-example:0.5.8
io.syndesis:http-pull-push-example:0.5.7
io.taig.android:toolbelt-system-service_2.11:0.8.2
io.taig.android:toolbelt-system-service_2.11:0.8.1
it.tidalwave.blueshades:it-tidalwave-blueshades-commons:1.0-ALPHA-9
it.tidalwave.blueshades:it-tidalwave-blueshades-commons:1.0.6
net.anthavio.maven:spring-security-bom:3.2.5.RELEASE
net.anthavio.maven:spring-security-bom:3.2.4.RELEASE
net.apexes.commons:apexes-commons-lunar:0.0.7
net.apexes.commons:apexes-commons-lunar:0.0.6
net.emaze:emaze-dysfunctional:8.1.3
net.emaze:emaze-dysfunctional:8.1.2
net.moznion:mysql-diff:1.0.2
net.moznion:mysql-diff:1.0.1
org.antipathy:scoozie_2.11:0.4.5
org.antipathy:scoozie_2.11:0.4.4
org.apache.activemq:activemq-web-console:5.9.1
org.apache.activemq:activemq-web-console:5.9.0.redhat-610056
org.apache.archiva:archiva-scheduler-api:2.2.3
org.apache.archiva:archiva-scheduler-api:2.2.1
org.apache.bookkeeper:hedwig-protocol:4.3.2
org.apache.bookkeeper:hedwig-protocol:4.3.1
org.apache.ctakes:ctakes-preprocessor:4.0.0
org.apache.ctakes:ctakes-preprocessor:3.2.2
org.apache.cxf.dosgi:cxf-dosgi-ri-felix:1.7.0
org.apache.cxf.dosgi:cxf-dosgi-ri-felix:1.6.0
org.apache.reef:reef-examples-hdinsight:0.16.0
org.apache.reef:reef-examples-hdinsight:0.15.0
org.apache.spark:spark-streaming-kafka_2.11:1.6.3
org.apache.spark:spark-streaming-kafka_2.11:1.6.2
org.atnos:producer_2.11:4.2.1
org.atnos:producer_2.11:4.2.0
org.commonjava.util:logging:1.3.1
org.commonjava.util:logging:1.3
org.datanucleus:datanucleus-maven-plugin:5.0.2
org.datanucleus:datanucleus-maven-plugin:5.0.1
org.eclipse.ditto:ditto-services-utils-aggregator:0.9.0-M1
org.eclipse.ditto:ditto-services-utils-aggregator:0.8.0-M3
org.eobjects.datacleaner:DataCleaner-completeness-analysis-wizard:3.7-RC5
org.eobjects.datacleaner:DataCleaner-completeness-analysis-wizard:3.7-RC4
org.hidetake:pojofill:1.2.0
org.hidetake:pojofill:1.1.0
org.jbundle.app.program:org.jbundle.app.program.manual.util:1.0.9
org.jbundle.app.program:org.jbundle.app.program.manual.util:1.0.8
org.jetbrains.kotlinx:atomicfu:0.9.2
org.jetbrains.kotlinx:atomicfu:0.9.1
org.jsimpledb:jsimpledb-vaadin:3.6.1
org.jsimpledb:jsimpledb-vaadin:3.6.0
org.jvirtanen.parity:parity-ticker:0.3.0
org.jvirtanen.parity:parity-ticker:0.2.0
org.kie.server:kie-server-services-optaplanner:7.7.0.Final
org.kie.server:kie-server-services-optaplanner:7.6.0.t022
org.mdedetrich:scala-json-ast_sjs0.6_2.11:1.0.0-M8
org.mdedetrich:scala-json-ast_sjs0.6_2.11:1.0.0-M7
org.mobicents.smsc:http-load:7.4.179
org.mobicents.smsc:http-load:7.4.178
org.objectweb.fractal.bf.itests:fractal-bf-itests-parent:0.9
org.objectweb.fractal.bf.itests:fractal-bf-itests-parent:0.8
org.objectweb.fractal.fractaladl:toolchain-parent:2.6.1
org.objectweb.fractal.fractaladl:toolchain-parent:2.6
org.openl:org.openl.lib:5.9.4.1
org.openl:org.openl.lib:5.9.3.4
org.openrdf.sesame:sesame-rio-api:4.1.2
org.openrdf.sesame:sesame-rio-api:4.1.1
org.ow2.jonas.jonas-itests-applications-jaxws-add.assemblies:wsadd:5.3.0-RC1
org.ow2.jonas.jonas-itests-applications-jaxws-add.assemblies:wsadd:5.3.0-M7
org.pustefixframework:pustefix-webservice:0.22.2
org.pustefixframework:pustefix-webservice:0.22.1
org.robokind:org.robokind.impl.animation:0.9.5
org.robokind:org.robokind.impl.animation:0.9.4
org.scalikejdbc:scalikejdbc-core_2.12.0-M4:2.4.1
org.scalikejdbc:scalikejdbc-core_2.12.0-M4:2.4.0.RC1
org.seedstack.seed:seed-persistence-support-elasticsearch:2.0.0-M3
org.seedstack.seed:seed-persistence-support-elasticsearch:2.0.0-M2
org.sonatype.security.realms:security-url-realm:3.3
org.sonatype.security.realms:security-url-realm:3.2
org.tinygroup:buproject:0.0.9
org.tinygroup:buproject:0.0.8
org.tiogasolutions.push:tioga-push-jackson:5.0.3
org.tiogasolutions.push:tioga-push-jackson:5.0.2
org.typelevel:cats-effect-laws_sjs0.6_2.12:1.0.0-RC2-d7181dc
org.typelevel:cats-effect-laws_sjs0.6_2.12:1.0.0-RC2-b180a99
org.uberfire:uberfire-metadata-commons-io:2.4.0.Final
org.uberfire:uberfire-metadata-commons-io:2.3.0.Final
org.webjars.npm:engine.io-parser:2.1.2
org.webjars.npm:engine.io-parser:1.3.2
org.whitesource:jninka-core:1.4
org.whitesource:jninka-core:1.3
org.wildfly.swarm:security:2018.5.0
org.wildfly.swarm:security:2018.4.1
org.wso2.carbon.analytics-common:org.wso2.carbon.databridge.commons.thrift.feature:6.0.9
org.wso2.carbon.analytics-common:org.wso2.carbon.databridge.commons.thrift.feature:6.0.8
org.wso2.carbon.transport:org.wso2.carbon.transport.http.netty:6.0.48
org.wso2.carbon.transport:org.wso2.carbon.transport.http.netty:6.0.47
pircbot:pircbot:1.5.0
pircbot:pircbot:1.4.6
ru.arigativa:akka-streams-postgresql-copy_2.12:0.8.0
ru.arigativa:akka-streams-postgresql-copy_2.12:0.7.0
tech.rsqn.streams:streams-server-model:1.0.5
tech.rsqn.streams:streams-server-model:1.0.4
