number,coordinate,dependencies
0,software.amazon.awssdk:arns:2.15.6,software.amazon.awssdk:arns:2.15.6;software.amazon.awssdk:annotations:2.15.6;software.amazon.awssdk:utils:2.15.6;org.reactivestreams:reactive-streams:1.0.2;org.slf4j:slf4j-api:1.7.28
1,software.amazon.awssdk:storagegateway:2.15.4,software.amazon.awssdk:storagegateway:2.15.4;software.amazon.awssdk:aws-json-protocol:2.15.4;com.fasterxml.jackson.core:jackson-core:2.10.4;software.amazon.awssdk:protocol-core:2.15.4;software.amazon.awssdk:sdk-core:2.15.4;software.amazon.awssdk:profiles:2.15.4;org.slf4j:slf4j-api:1.7.28;com.fasterxml.jackson.core:jackson-databind:2.10.4;org.reactivestreams:reactive-streams:1.0.2;software.amazon.awssdk:auth:2.15.4;software.amazon.eventstream:eventstream:1.0.1;software.amazon.awssdk:http-client-spi:2.15.4;software.amazon.awssdk:regions:2.15.4;com.fasterxml.jackson.core:jackson-annotations:2.10.4;software.amazon.awssdk:annotations:2.15.4;software.amazon.awssdk:utils:2.15.4;software.amazon.awssdk:aws-core:2.15.4;software.amazon.awssdk:metrics-spi:2.15.4;software.amazon.awssdk:apache-client:2.15.4;org.apache.httpcomponents:httpclient:4.5.9;commons-logging:commons-logging:1.2;commons-codec:commons-codec:1.11;org.apache.httpcomponents:httpcore:4.4.11;software.amazon.awssdk:netty-nio-client:2.15.4;io.netty:netty-codec-http:4.1.46.Final;io.netty:netty-codec-http2:4.1.46.Final;io.netty:netty-codec:4.1.46.Final;io.netty:netty-transport:4.1.46.Final;io.netty:netty-resolver:4.1.46.Final;io.netty:netty-common:4.1.46.Final;io.netty:netty-buffer:4.1.46.Final;io.netty:netty-handler:4.1.46.Final;io.netty:netty-transport-native-epoll:4.1.46.Final;io.netty:netty-transport-native-unix-common:4.1.46.Final;com.typesafe.netty:netty-reactive-streams-http:2.0.4;com.typesafe.netty:netty-reactive-streams:2.0.4
2,com.jwebmp.plugins.graphing:jwebmp-d3:1.0.19.5-jre8,com.jwebmp.plugins.graphing:jwebmp-d3:1.0.19.5-jre8;com.jwebmp.core:jwebmp-core:1.0.19.5-jre8;com.guicedee.services:guava:1.0.19.5-jre8;com.guicedee.services:jakarta.activation:1.0.19.5-jre8;com.guicedee.services:jakarta.validation-api:1.0.19.5-jre8;com.guicedee.services:jakarta.annotation-api:1.0.19.5-jre8;com.jwebmp.core:jwebmp-interception:1.0.19.5-jre8;com.guicedee:guiced-injection:1.0.19.5-jre8;io.github.classgraph:classgraph:4.8.90;com.guicedee.services:guice:1.0.19.5-jre8;com.guicedee.services:javax.inject:1.0.19.5-jre8;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.11.3;com.fasterxml.jackson.core:jackson-core:2.11.3;com.fasterxml.jackson.core:jackson-databind:2.11.3;com.fasterxml.jackson.core:jackson-annotations:2.11.3;com.guicedee.services:jakarta.xml.bind-api:1.0.19.5-jre8;com.guicedee.services:javax.activation:1.0.19.5-jre8;org.codehaus.woodstox:stax2-api:4.2.1;org.jvnet.staxex:stax-ex:1.8.3;com.guicedee.services:uadetector-core:1.0.19.5-jre8;com.guicedee:guiced-log-master:1.0.19.5-jre8;com.guicedee.servlets:guiced-servlets:1.0.19.5-jre8;com.guicedee.services:guice-servlet:1.0.19.5-jre8;com.guicedee.services:aopalliance-core:1.0.19.5-jre8;com.guicedee.services:jakarta.servlet-api:1.0.19.5-jre8;com.guicedee.services:uadetector-resources:1.0.19.5-jre8;com.guicedee.services:commons-lang3:1.0.19.5-jre8;com.guicedee.services:commons-text:1.0.19.5-jre8;com.guicedee.services:commons-io:1.0.19.5-jre8
3,org.scalikejdbc:scalikejdbc-test_2.9.2:1.7.4,org.scalikejdbc:scalikejdbc-test_2.9.2:1.7.4;org.scala-lang:scala-library:2.9.2;org.scalikejdbc:scalikejdbc_2.9.2:1.7.4;commons-dbcp:commons-dbcp:1.4;commons-pool:commons-pool:1.5.4;joda-time:joda-time:2.3;org.joda:joda-convert:1.6;org.slf4j:slf4j-api:1.7.5
4,io.quarkus:quarkus-qute:1.12.0.CR1,io.quarkus:quarkus-qute:1.12.0.CR1;io.quarkus:quarkus-core:1.12.0.CR1;jakarta.annotation:jakarta.annotation-api:1.3.5;jakarta.enterprise:jakarta.enterprise.cdi-api:2.0.2;jakarta.el:jakarta.el-api:3.0.3;jakarta.interceptor:jakarta.interceptor-api:1.2.5;jakarta.ejb:jakarta.ejb-api:3.2.6;jakarta.inject:jakarta.inject-api:1.0;io.quarkus:quarkus-ide-launcher:1.12.0.CR1;io.quarkus:quarkus-development-mode-spi:1.12.0.CR1;io.smallrye.config:smallrye-config:1.10.2;io.smallrye.common:smallrye-common-annotation:1.5.0;io.smallrye.config:smallrye-config-common:1.10.2;org.eclipse.microprofile.config:microprofile-config-api:1.4;io.smallrye.common:smallrye-common-expression:1.5.0;io.smallrye.common:smallrye-common-function:1.5.0;io.smallrye.common:smallrye-common-constraint:1.5.0;io.smallrye.common:smallrye-common-classloader:1.5.0;org.ow2.asm:asm:9.0;org.jboss.logging:jboss-logging:3.4.1.Final;org.jboss.logmanager:jboss-logmanager-embedded:1.0.6;org.jboss.logging:jboss-logging-annotations:2.2.0.Final;org.jboss.threads:jboss-threads:3.2.0.Final;org.slf4j:slf4j-api:1.7.30;org.jboss.slf4j:slf4j-jboss-logmanager:1.1.0.Final;org.graalvm.sdk:graal-sdk:21.0.0;org.wildfly.common:wildfly-common:1.5.4.Final-format-001;io.quarkus:quarkus-bootstrap-runner:1.12.0.CR1;io.smallrye.common:smallrye-common-io:1.5.0;io.quarkus:quarkus-arc:1.12.0.CR1;io.quarkus.arc:arc:1.12.0.CR1;jakarta.transaction:jakarta.transaction-api:1.3.3;org.eclipse.microprofile.context-propagation:microprofile-context-propagation-api:1.0.1;io.quarkus.qute:qute-core:1.12.0.CR1;io.smallrye.reactive:mutiny:0.13.0;org.reactivestreams:reactive-streams:1.0.3
5,org.codehaus.cargo:cargo-sample-maven3-jetty8x-embedded-test:1.9.2,org.codehaus.cargo:cargo-sample-maven3-jetty8x-embedded-test:1.9.2;org.codehaus.cargo:simple-war:1.9.2
6,com.guicedee.services:h2:1.0.17.0,com.guicedee.services:h2:1.0.17.0;com.h2database:h2:1.4.200
7,org.platanios:tensorflow-proto_2.13:0.5.10,org.platanios:tensorflow-proto_2.13:0.5.10;org.scala-lang:scala-library:2.13.2;com.google.protobuf:protobuf-java:3.11.4;com.typesafe.scala-logging:scala-logging_2.13:3.9.2;org.scala-lang:scala-reflect:2.13.0;org.slf4j:slf4j-api:1.7.26;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;org.scala-lang.modules:scala-collection-compat_2.13:2.1.6;junit:junit:4.12;org.hamcrest:hamcrest-core:1.3
8,com.rpiaggio:crystal_2.13:0.8.1,com.rpiaggio:crystal_2.13:0.8.1;org.scala-lang:scala-library:2.13.2;org.typelevel:cats-core_2.13:2.2.0;org.typelevel:cats-kernel_2.13:2.2.0;org.typelevel:cats-effect_2.13:2.2.0;co.fs2:fs2-core_2.13:2.4.4;org.scodec:scodec-bits_2.13:1.1.18;com.github.julien-truffaut:monocle-core_2.13:2.1.0;org.typelevel:cats-free_2.13:2.1.1;org.typelevel:cats-macros_2.13:2.1.1;io.chrisdavenport:log4cats-core_2.13:1.1.1
9,com.amazonaws:aws-java-sdk-customerprofiles:1.11.921,com.amazonaws:aws-java-sdk-customerprofiles:1.11.921;com.amazonaws:aws-java-sdk-core:1.11.921;commons-logging:commons-logging:1.1.3;org.apache.httpcomponents:httpclient:4.5.13;org.apache.httpcomponents:httpcore:4.4.13;commons-codec:commons-codec:1.11;software.amazon.ion:ion-java:1.0.2;com.fasterxml.jackson.core:jackson-databind:2.6.7.4;com.fasterxml.jackson.core:jackson-annotations:2.6.0;com.fasterxml.jackson.core:jackson-core:2.6.7;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.6.7;joda-time:joda-time:2.8.1;com.amazonaws:jmespath-java:1.11.921
