number,coordinate,dependencies
0,de.sciss:lucre-synth_2.12:4.6.0,de.sciss:lucre-synth_2.12:4.6.0;org.scala-lang:scala-library:2.12.12;de.sciss:topology_2.12:1.1.4;de.sciss:lucre-core_2.12:4.3.0;de.sciss:lucre-data_2.12:4.3.0;de.sciss:lucre-base_2.12:4.3.0;de.sciss:lucre-geom_2.12:4.3.0;de.sciss:equal_2.12:0.1.6;de.sciss:log_2.12:0.1.1;de.sciss:model_2.12:0.3.5;org.scala-stm:scala-stm_2.12:0.11.0;de.sciss:numbers_2.12:0.2.1;de.sciss:asyncfile_2.12:0.1.2;de.sciss:audiofile_2.12:2.3.2;de.sciss:serial_2.12:2.0.0;de.sciss:scalacollider_2.12:2.5.0;de.sciss:optional_2.12:1.0.1;de.sciss:processor_2.12:0.5.0;de.sciss:scalaosc_2.12:1.3.0;de.sciss:scalacolliderugens-core_2.12:1.20.1;de.sciss:scalacolliderugens-api_2.12:1.20.1;org.scala-lang.modules:scala-xml_2.12:1.3.0
1,com.github.calimero:calimero-testnetwork:2.5-M1,com.github.calimero:calimero-testnetwork:2.5-M1;com.github.calimero:calimero-server:2.5-M1;org.slf4j:slf4j-api:1.7.30;com.github.calimero:calimero-core:2.5-M1;org.usb4java:usb4java-javax:1.3.0;javax.usb:usb-api:1.0.2;org.apache.commons:commons-lang3:3.8.1;org.usb4java:usb4java:1.3.0;org.usb4java:libusb4java:1.3.0;org.usb4java:libusb4java:1.3.0;org.usb4java:libusb4java:1.3.0;org.usb4java:libusb4java:1.3.0;org.usb4java:libusb4java:1.3.0;org.usb4java:libusb4java:1.3.0;org.usb4java:libusb4java:1.3.0;com.github.calimero:calimero-device:2.5-M1;org.slf4j:slf4j-simple:1.7.30
2,org.noear:solon.boot.websocket:1.2.3,org.noear:solon.boot.websocket:1.2.3;org.noear:solon:1.2.3;org.noear:solon.extend.xsocket:1.2.3;org.java-websocket:Java-WebSocket:1.5.0;org.slf4j:slf4j-api:1.7.25
3,com.daml:bindings-scala_2.12:1.6.0-snapshot.20200908.5166.0.1623baec,com.daml:bindings-scala_2.12:1.6.0-snapshot.20200908.5166.0.1623baec;com.daml:daml-lf-data_2.12:1.6.0-snapshot.20200908.5166.0.1623baec;com.google.guava:guava:29.0-jre;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-qual:2.11.1;com.google.j2objc:j2objc-annotations:1.3;com.google.protobuf:protobuf-java:3.11.0;com.daml:ledger-api-scalapb_2.12:1.6.0-snapshot.20200908.5166.0.1623baec;com.thesamet.scalapb:lenses_2.12:0.9.0;com.thesamet.scalapb:scalapb-runtime-grpc_2.12:0.9.0;com.thesamet.scalapb:scalapb-runtime_2.12:0.9.0;com.lihaoyi:fastparse_2.12:2.1.3;com.lihaoyi:sourcecode_2.12:0.1.7;io.grpc:grpc-api:1.29.0;io.grpc:grpc-context:1.29.0;org.codehaus.mojo:animal-sniffer-annotations:1.18;io.grpc:grpc-protobuf:1.29.0;com.google.api.grpc:proto-google-common-protos:1.17.0;io.grpc:grpc-protobuf-lite:1.29.0;io.grpc:grpc-stub:1.29.0;com.github.ghik:silencer-lib_2.12.11:1.6.0;org.scala-lang:scala-library:2.12.11;io.grpc:grpc-core:1.29.0;com.google.code.gson:gson:2.8.6;com.google.android:annotations:4.1.1.4;com.google.errorprone:error_prone_annotations:2.3.4;io.perfmark:perfmark-api:0.19.0;org.scalaz:scalaz-core_2.12:7.2.24
4,org.wso2.carbon.mediation:org.wso2.carbon.mediator.dblookup.ui:4.7.64,org.wso2.carbon.mediation:org.wso2.carbon.mediator.dblookup.ui:4.7.64;org.apache.synapse:synapse-core:2.1.7-wso2v187;org.wso2.securevault:org.wso2.securevault:1.1.2;org.apache.ws.commons.axiom:axiom-api:1.2.11;org.apache.geronimo.specs:geronimo-activation_1.1_spec:1.0.2;org.apache.geronimo.specs:geronimo-javamail_1.4_spec:1.6;org.apache.geronimo.specs:geronimo-stax-api_1.0_spec:1.0.1;org.apache.ws.commons.axiom:axiom-impl:1.2.11;org.codehaus.woodstox:wstx-asl:3.2.9;log4j:log4j:1.2.14;jline:jline:0.9.94;junit:junit:3.8.1;commons-cli:commons-cli:1.0;commons-io:commons-io:2.0;commons-codec:commons-codec:1.2;org.apache.synapse:synapse-commons:2.1.7-wso2v187;commons-dbcp:commons-dbcp:1.2.2;commons-pool:commons-pool:1.3;org.wso2.orbit.javax.activation:activation:1.1.1.wso2v3;org.snmp4j:snmp4j-agent:2.0.5;org.snmp4j:snmp4j:2.0.3;org.apache.axis2:axis2-transport-http:1.6.1-wso2v54;org.springframework:spring-core:1.2.8;org.wso2.org.apache.commons:commons-vfs2:2.2-wso2v8;javax.cache:cache-api:0.5;commons-net:commons-net:3.4;javax.servlet:javax.servlet-api:3.0.1;org.wso2.orbit.org.bouncycastle:bcpkix-jdk15on:1.60.0.wso2v1;org.bouncycastle:bcpkix-jdk15on:1.60;io.netty:netty-common:4.1.34.Final;io.netty:netty-buffer:4.1.34.Final;io.netty:netty-transport:4.1.34.Final;io.netty:netty-resolver:4.1.34.Final;io.netty:netty-handler:4.1.34.Final;io.netty:netty-codec:4.1.34.Final;io.netty:netty-codec-http:4.1.34.Final;org.apache.synapse:synapse-tasks:2.1.7-wso2v187;org.quartz-scheduler:quartz:2.1.1;c3p0:c3p0:0.9.1.1;org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1;commons-collections:commons-collections:3.2.1;org.apache.synapse:synapse-nhttp-transport:2.1.7-wso2v187;org.apache.httpcomponents:httpcore:4.3.3;org.wso2.httpcomponents:httpcore-nio:4.3.3-wso2v4;org.apache.httpcomponents:httpclient:4.3.6;org.wso2.caching:wso2caching-core:4.0.3;org.apache.axis2:axis2-clustering:1.6.1-wso2v10;org.apache.tomcat.embed:tomcat-embed-logging-juli:7.0.8;xmlunit:xmlunit:1.1;org.aspectj:aspectjweaver:1.8.5;javax.jms:jms:1.1;com.rabbitmq:amqp-client:5.8.0;org.slf4j:slf4j-api:1.7.29;org.antlr:antlr-runtime:3.4;org.antlr:stringtemplate:3.2.1;antlr:antlr:2.7.7;org.apache.axis2:axis2-saaj:1.6.1-wso2v54;org.apache.geronimo.specs:geronimo-saaj_1.3_spec:1.0.1;org.apache.ws.commons.axiom:axiom-dom:1.2.11-wso2v17;org.apache.axis2:axis2-kernel:1.6.1-wso2v54;org.apache.geronimo.specs:geronimo-ws-metadata_2.0_spec:1.1.2;javax.servlet:servlet-api:2.3;commons-httpclient:commons-httpclient:3.1;wsdl4j:wsdl4j:1.6.2;org.apache.woden:woden-api:1.0M9;org.apache.ws.commons.schema:XmlSchema:1.4.7;org.apache.woden:woden-impl-dom:1.0M9;org.apache.woden:woden-impl-commons:1.0M9;javax.ws.rs:jsr311-api:1.0;com.damnhandy:handy-uri-templates:2.1.6;joda-time:joda-time:2.9.4;commons-lang:commons-lang:2.4;org.wso2.orbit.commons-text:commons-text:1.6.wso2v1;org.apache.commons:commons-text:1.6;org.apache.commons:commons-lang3:3.8.1;org.codehaus.jettison.wso2:jettison:1.1.wso2v1;org.codehaus.jettison:jettison:1.1;stax:stax-api:1.0.1;org.wso2.orbit.com.jayway.jsonpath:json-path:2.4.0.wso2v2;net.minidev:json-smart:2.3;net.minidev:accessors-smart:1.2;org.ow2.asm:asm:5.0.4;net.minidev:asm:1.0.2;asm:asm:3.3.1;org.wso2.eventing:wso2eventing-api:2.1;org.apache.axis2:axis2-adb:1.6.1-wso2v54;org.wso2.orbit.javax.rmi:rmi:1.0.1.wso2v1;org.apache.sandesha2:sandesha2-core:1.6.1-wso2v1;org.apache.neethi:neethi:2.0.4-wso2v1;org.apache.axis2:addressing:1.6.1-wso2v1;org.apache.axis2:axis2-mtompolicy:1.6.1-wso2v1;xalan:xalan:2.7.2;xalan:serializer:2.7.2;xml-apis:xml-apis:1.3.04;org.apache.axis2:axis2-transport-local:1.6.1-wso2v54;org.apache.axis2:axis2-transport-base:1.6.1-wso2v54;org.wso2.orbit.com.github.fge:json-schema-validator-all:2.2.6.wso2v7;com.fasterxml.jackson.core:jackson-databind:2.10.3;com.google.guava:guava:27.0-jre;com.google.guava:failureaccess:1.0;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-qual:2.5.2;com.google.errorprone:error_prone_annotations:2.2.0;com.google.j2objc:j2objc-annotations:1.1;org.codehaus.mojo:animal-sniffer-annotations:1.17;com.google.code.gson:gson:2.8.5;com.fasterxml.jackson.core:jackson-core:2.10.3;com.fasterxml.jackson.core:jackson-annotations:2.10.3;org.wso2.orbit.joda-time:joda-time:2.9.4.wso2v1;org.wso2.orbit.com.googlecode.libphonenumber:libphonenumber:7.4.2.wso2v1;com.googlecode.libphonenumber:libphonenumber:7.4.2;org.wso2.orbit.io.jaeger:jaeger-client:0.32.0.wso2v4;org.json.wso2:json:3.0.0.wso2v1;org.json:json:20140107;org.wso2.carbon.mediation:org.wso2.carbon.mediator.service:4.7.64;org.wso2.carbon:org.wso2.carbon.core:4.5.3;org.wso2.orbit.com.hazelcast:hazelcast:3.12.2.wso2v1;org.eclipse.equinox:org.eclipse.equinox.http.helper:1.1.0.wso2v1;org.eclipse.osgi:org.eclipse.osgi:3.7.0.v20110613;org.eclipse.osgi:org.eclipse.osgi.services:3.3.0.v20110513;org.wso2.orbit.org.bouncycastle:bcprov-jdk15on:1.60.0.wso2v1;org.bouncycastle:bcprov-jdk15on:1.60;org.wso2.carbon:javax.cache.wso2:4.5.3;org.wso2.carbon:org.wso2.carbon.user.core:4.5.3;commons-dbcp.wso2:commons-dbcp:1.4.0.wso2v1;org.wso2.carbon.crypto:org.wso2.carbon.crypto.api:1.1.2;org.wso2.orbit.commons-collections:commons-collections:3.2.2.wso2v1;org.apache.httpcomponents.wso2:httpcore:4.3.3.wso2v1;org.apache.tomcat:tomcat-catalina-ha:9.0.22;org.apache.tomcat:tomcat-juli:9.0.22;org.apache.tomcat:tomcat-tribes:9.0.22;org.apache.tomcat:tomcat-catalina:9.0.22;org.apache.tomcat:tomcat-jsp-api:9.0.22;org.apache.tomcat:tomcat-el-api:9.0.22;org.apache.tomcat:tomcat-annotations-api:9.0.22;org.apache.tomcat:tomcat-api:9.0.22;org.apache.tomcat:tomcat-jni:9.0.22;org.apache.tomcat:tomcat-jaspic-api:9.0.22;org.apache.tomcat:tomcat-util:9.0.22;org.apache.tomcat:tomcat-util-scan:9.0.22;org.wso2.carbon:org.wso2.carbon.registry.core:4.5.3;commons-io.wso2:commons-io:2.4.0.wso2v1;net.sourceforge.findbugs:annotations:1.3.2;org.apache.ws.commons.schema.wso2:XmlSchema:1.4.7.wso2v6;org.wso2.carbon:org.wso2.carbon.registry.api:4.5.3;org.wso2.carbon:org.wso2.carbon.registry.xboot:4.5.3;org.compass-project.wso2:compass:2.0.1.wso2v2;org.apache.abdera.wso2:abdera:1.0.0.wso2v3;org.wso2.orbit.org.apache.tomcat:jdbc-pool:9.0.16.wso2v1;org.wso2.orbit.commons-httpclient:commons-httpclient:3.1.0.wso2v6;commons-pool.wso2:commons-pool:1.5.6.wso2v1;org.apache.felix:org.apache.felix.scr.ds-annotations:1.2.10;org.ops4j.pax.logging:pax-logging-api:1.10.1;org.wso2.carbon:org.wso2.carbon.ndatasource.common:4.5.3;commons-logging:commons-logging:1.2;org.wso2.carbon.commons:org.wso2.carbon.ndatasource.stub:4.7.31;org.apache.axis2.wso2:axis2:1.6.1-wso2v51;wsdl4j.wso2:wsdl4j:1.6.2.wso2v4;org.wso2.orbit.org.apache.neethi:neethi:2.0.4.wso2v5;org.apache.ws.commons.axiom.wso2:axiom:1.2.11-wso2v16;org.apache.geronimo.specs.wso2:geronimo-stax-api_1.0_spec:1.0.1.wso2v2;org.codehaus.woodstox:woodstox-core-asl:4.2.0;org.codehaus.woodstox:stax2-api:3.1.4;org.apache.axis2.wso2:axis2-client:1.6.1-wso2v51;org.apache.axis2.wso2:axis2-json:1.6.1-wso2v51;org.apache.woden.wso2:woden:1.0.0.M8-wso2v1;org.wso2.orbit.commons-fileupload:commons-fileupload:1.3.1.wso2v1;commons-codec.wso2:commons-codec:1.3.0.wso2v1;org.wso2.carbon:org.wso2.carbon.ui:4.5.3;org.eclipse.platform:org.eclipse.osgi:3.14.0;org.wso2.eclipse.osgi:org.eclipse.osgi.services:3.5.100.v20160504-1419;org.apache.tiles.wso2:tiles-jsp:2.0.5.wso2v1;org.wso2.carbon:org.wso2.carbon.authenticator.proxy:4.5.3;org.wso2.carbon:org.wso2.carbon.authenticator.stub:4.5.3;org.wso2.carbon:org.wso2.carbon.tomcat:4.5.3;org.wso2.eclipse.equinox:org.eclipse.equinox.common:3.8.0.v20160509-1230;org.wso2.carbon:org.wso2.carbon.core.common:4.5.3;org.wso2.carbon:org.wso2.carbon.utils:4.5.3;org.wso2.carbon:org.wso2.carbon.user.api:4.5.3;org.wso2.carbon:org.wso2.carbon.bootstrap:4.5.3;wrapper:wrapper:3.2.3;org.ops4j.pax.logging:pax-logging-log4j2:1.11.0;org.knopflerfish.kf6:log-API:5.0.0;org.osgi:osgi.core:6.0.0;org.osgi:osgi.cmpn:6.0.0;org.wso2.carbon:org.wso2.carbon.queuing:4.5.3;org.wso2.carbon:org.wso2.carbon.base:4.5.3;org.wso2.carbon:org.wso2.carbon.securevault:4.5.3;org.igniterealtime.smack.wso2:smack:3.0.4.wso2v1;org.igniterealtime.smack.wso2:smackx:3.0.4.wso2v1;xerces.wso2:xercesImpl:2.8.1.wso2v2;jaxen:jaxen:1.1.1;dom4j:dom4j:1.6.1;jdom:jdom:1.0;xerces:xercesImpl:2.6.2;xom:xom:1.0;xerces:xmlParserAPIs:2.6.2;com.ibm.icu:icu4j:2.6.1;org.apache.ant.wso2:ant:1.7.0.wso2v1;org.apache.ant:ant:1.7.0;org.apache.ant:ant-launcher:1.7.0;org.eclipse.equinox:org.eclipse.equinox.http.servlet:1.1.400.v20130418-1354;org.eclipse.equinox:javax.servlet.jsp:2.2.0.v201112011158;org.wso2.carbon:org.wso2.carbon.core.commons.stub:4.5.3;javax.servlet.jsp.jstl.wso2:jstl:1.2.1.wso2v2;org.eclipse.equinox:javax.servlet:3.0.0.v201112011016;commons-lang.wso2:commons-lang:2.6.0.wso2v1;org.wso2.orbit.org.owasp.encoder:encoder:1.2.0.wso2v1;org.wso2.orbit.org.apache.tomcat:tomcat:9.0.22.wso2v1;org.osgi:org.osgi.service.component.annotations:1.3.0;org.osgi:org.osgi.annotation:6.0.0;org.osgi:org.osgi.service.metatype.annotations:1.3.0
5,org.opendaylight.controller:mdsal-trace-binding-impl:1.11.3,org.opendaylight.controller:mdsal-trace-binding-impl:1.11.3;org.opendaylight.controller:mdsal-trace-api:1.11.3;org.opendaylight.controller:sal-core-api:1.11.3;org.opendaylight.controller:sal-common-api:1.11.3;org.opendaylight.mdsal:mdsal-common-api:5.0.16;org.opendaylight.yangtools:yang-data-api:4.0.14;org.opendaylight.yangtools:yang-model-api:4.0.14;org.opendaylight.yangtools:yang-xpath-api:2.0.14;org.opendaylight.mdsal:mdsal-dom-api:5.0.16;org.opendaylight.controller:mdsal-trace-dom-impl:1.11.3;org.opendaylight.controller:sal-binding-api:1.11.3;org.opendaylight.mdsal:mdsal-binding-api:5.0.16;org.opendaylight.mdsal.model:general-entity:3.0.16;org.opendaylight.yangtools:concepts:4.0.14;org.opendaylight.mdsal:yang-binding:3.0.16;org.opendaylight.yangtools:yang-common:4.0.14;org.opendaylight.controller:sal-broker-impl:1.11.3;com.lmax:disruptor:3.4.2;org.opendaylight.mdsal:mdsal-eos-dom-api:5.0.16;org.opendaylight.mdsal:mdsal-eos-common-api:5.0.16;org.opendaylight.mdsal:mdsal-dom-broker:5.0.16;org.opendaylight.controller:sal-core-spi:1.11.3;org.opendaylight.controller:sal-core-compat:1.11.3;org.opendaylight.yangtools:util:4.0.14;tech.pantheon.triemap:triemap:1.1.0;org.opendaylight.mdsal:mdsal-binding-dom-codec:5.0.16;org.opendaylight.mdsal:mdsal-binding-generator-api:3.0.16;com.google.guava:guava:27.1-jre;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;org.checkerframework:checker-qual:2.5.2;com.google.errorprone:error_prone_annotations:2.2.0;com.google.j2objc:j2objc-annotations:1.1;org.codehaus.mojo:animal-sniffer-annotations:1.17;org.opendaylight.controller:sal-binding-broker-impl:1.11.3;org.opendaylight.controller:sal-binding-util:1.11.3;org.opendaylight.controller:sal-common-impl:1.11.3;org.opendaylight.controller:sal-common-util:1.11.3;org.opendaylight.yangtools:yang-data-util:4.0.14;org.opendaylight.yangtools:rfc7952-data-api:4.0.14;org.opendaylight.yangtools:rfc8528-data-api:4.0.14;org.opendaylight.yangtools:odlext-model-api:4.0.14;org.opendaylight.mdsal:mdsal-binding-generator-impl:3.0.16;org.opendaylight.yangtools:yang-parser-impl:4.0.14;org.opendaylight.yangtools:yang-parser-api:4.0.14;org.opendaylight.yangtools:yang-parser-reactor:4.0.14;org.opendaylight.yangtools:yang-parser-spi:4.0.14;org.opendaylight.yangtools:yang-parser-rfc7950:4.0.14;org.opendaylight.yangtools:yang-parser-antlr:4.0.14;org.antlr:antlr4-runtime:4.7.2;org.opendaylight.yangtools:odlext-parser-support:4.0.14;org.opendaylight.yangtools:openconfig-model-api:4.0.14;org.opendaylight.yangtools:openconfig-parser-support:4.0.14;org.opendaylight.yangtools:rfc6241-model-api:2.0.14;org.opendaylight.yangtools:rfc6241-parser-support:2.0.14;org.opendaylight.yangtools:rfc6536-model-api:4.0.14;org.opendaylight.yangtools:rfc6536-parser-support:4.0.14;org.opendaylight.yangtools:rfc6643-model-api:4.0.14;org.opendaylight.yangtools:rfc6643-parser-support:4.0.14;org.opendaylight.yangtools:rfc7952-parser-support:4.0.14;org.opendaylight.yangtools:rfc8040-model-api:4.0.14;org.opendaylight.yangtools:rfc8040-parser-support:4.0.14;org.opendaylight.yangtools:rfc8528-model-api:4.0.14;org.opendaylight.yangtools:rfc8528-parser-support:4.0.14;org.opendaylight.yangtools:yang-xpath-impl:2.0.14;org.opendaylight.yangtools:yang-xpath-antlr:2.0.14;org.opendaylight.mdsal:mdsal-binding-generator-util:3.0.16;org.opendaylight.mdsal:mdsal-binding-spec-util:3.0.16;org.opendaylight.mdsal:mdsal-binding-dom-adapter:5.0.16;org.opendaylight.mdsal:mdsal-binding-util:5.0.16;org.opendaylight.mdsal:mdsal-binding-spi:5.0.16;org.opendaylight.mdsal:mdsal-dom-spi:5.0.16;org.opendaylight.mdsal:mdsal-dom-inmemory-datastore:5.0.16;org.opendaylight.yangtools:yang-data-impl:4.0.14;org.opendaylight.yangtools:rfc7952-data-util:4.0.14;org.opendaylight.yangtools:rfc8528-data-util:4.0.14;javax.xml.bind:jaxb-api:2.3.0;org.opendaylight.yangtools:yang-model-util:4.0.14;org.opendaylight.yangtools:rfc7952-model-api:4.0.14;org.opendaylight.controller:sal-inmemory-datastore:1.11.3;org.slf4j:slf4j-api:1.7.28
6,com.jwebmp.plugins.bootstrap:jwebmp-bootswatch:1.0.20.2-jre8,com.jwebmp.plugins.bootstrap:jwebmp-bootswatch:1.0.20.2-jre8;com.jwebmp.plugins.bootstrap:jwebmp-bootstrap:1.0.20.2-jre8;com.jwebmp.core:jwebmp-core:1.0.20.2-jre8;com.jwebmp.core:jwebmp-interception:1.0.20.2-jre8;com.guicedee:guiced-injection:1.0.20.2-jre8;io.github.classgraph:classgraph:4.8.90;com.guicedee.services:guice:1.0.20.2-jre8;com.guicedee.services:javax.inject:1.0.20.2-jre8;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.11.3;com.fasterxml.jackson.core:jackson-core:2.11.3;com.fasterxml.jackson.core:jackson-databind:2.11.3;com.fasterxml.jackson.core:jackson-annotations:2.11.3;com.guicedee.services:jakarta.xml.bind-api:1.0.20.2-jre8;com.guicedee.services:javax.activation:1.0.20.2-jre8;org.codehaus.woodstox:stax2-api:4.2.1;org.jvnet.staxex:stax-ex:2.0.0;com.guicedee.services:uadetector-core:1.0.20.2-jre8;com.guicedee:guiced-log-master:1.0.20.2-jre8;com.guicedee.servlets:guiced-servlets:1.0.20.2-jre8;com.guicedee.services:guice-servlet:1.0.20.2-jre8;com.guicedee.services:aopalliance-core:1.0.20.2-jre8;com.guicedee.services:jakarta.servlet-api:1.0.20.2-jre8;com.guicedee.services:uadetector-resources:1.0.20.2-jre8;com.guicedee.services:commons-lang3:1.0.20.2-jre8;com.guicedee.services:commons-text:1.0.20.2-jre8;com.guicedee.services:commons-io:1.0.20.2-jre8;com.jwebmp.plugins.angular:jwebmp-plugins-angularjs:1.0.20.2-jre8;com.guicedee.servlets:guiced-websockets:1.0.20.2-jre8;com.guicedee.services:jakarta.websocket-api:1.0.20.2-jre8;com.guicedee.services:guava:1.0.20.2-jre8;com.guicedee.services:jakarta.activation:1.0.20.2-jre8;com.guicedee.services:jakarta.validation-api:1.0.20.2-jre8;com.guicedee.services:jakarta.annotation-api:1.0.20.2-jre8
7,org.apache.cassandra:cassandra-thrift:1.2.18,org.apache.cassandra:cassandra-thrift:1.2.18;commons-lang:commons-lang:2.6;org.slf4j:slf4j-api:1.7.2;org.apache.thrift:libthrift:0.7.0;javax.servlet:servlet-api:2.5;org.apache.httpcomponents:httpclient:4.0.1;org.apache.httpcomponents:httpcore:4.0.1;commons-logging:commons-logging:1.1.1;commons-codec:commons-codec:1.3
8,com.rbmhtechnology.vind:elastic-writer:3.1.8,com.rbmhtechnology.vind:elastic-writer:3.1.8;com.rbmhtechnology.vind:monitoring-api:3.1.8;com.rbmhtechnology.vind:vind-api:3.1.8;com.rbmhtechnology.vind:vind-annotations:3.1.8;commons-beanutils:commons-beanutils:1.9.3;commons-logging:commons-logging:1.2;commons-collections:commons-collections:3.2.2;com.google.guava:guava:21.0;com.fasterxml.jackson.core:jackson-databind:2.11.3;com.fasterxml.jackson.core:jackson-annotations:2.11.3;com.fasterxml.jackson.core:jackson-core:2.11.3;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.3;com.rbmhtechnology.vind:monitoring-utils:3.1.8;io.redlink.utils:utils:1.1.0;org.slf4j:slf4j-api:1.7.25;org.apache.commons:commons-lang3:3.5;io.searchbox:jest:5.3.3;io.searchbox:jest-common:5.3.3;com.google.code.gson:gson:2.8.0
9,software.amazon.awscdk:kinesisanalytics-flink:1.94.0,software.amazon.awscdk:kinesisanalytics-flink:1.94.0;software.amazon.awscdk:cdk-assets:1.94.0;software.amazon.awscdk:cdk-cx-api:1.94.0;software.amazon.awscdk:iam:1.94.0;software.amazon.awscdk:cdk-region-info:1.94.0;software.amazon.awscdk:kinesisanalytics:1.94.0;software.amazon.awscdk:kms:1.94.0;software.amazon.awscdk:logs:1.94.0;software.amazon.awscdk:cloudwatch:1.94.0;software.amazon.awscdk:s3:1.94.0;software.amazon.awscdk:events:1.94.0;software.amazon.awscdk:s3-assets:1.94.0;software.amazon.awscdk:core:1.94.0;software.amazon.awscdk:cdk-cloud-assembly-schema:1.94.0;software.constructs:constructs:3.3.118;software.amazon.jsii:jsii-runtime:1.32.0;com.fasterxml.jackson.core:jackson-core:2.11.4;com.fasterxml.jackson.core:jackson-databind:2.11.4;com.fasterxml.jackson.core:jackson-annotations:2.11.4;org.jetbrains:annotations:19.0.0;javax.annotation:javax.annotation-api:1.3.2
