number,coordinate,dependencies
0,org.kie.workbench.services:kie-wb-common-compiler-service:7.45.0.t20201009,org.kie.workbench.services:kie-wb-common-compiler-service:7.45.0.t20201009;org.kie.workbench.services:kie-wb-common-compiler-core:7.45.0.t20201009;commons-io:commons-io:2.6;org.apache.commons:commons-lang3:3.9;org.uberfire:uberfire-commons:7.45.0.t20201009;org.apache.activemq:artemis-jms-client:2.3.0;org.apache.activemq:artemis-core-client:2.3.0;org.apache.activemq:artemis-commons:2.3.0;commons-beanutils:commons-beanutils:1.9.2;commons-collections:commons-collections:3.2.1;org.apache.geronimo.specs:geronimo-json_1.0_spec:1.0-alpha-1;org.apache.johnzon:johnzon-core:0.9.5;org.apache.activemq:artemis-selector:2.3.0;org.jboss.errai:errai-marshalling:4.8.0.Final;org.jboss.spec.javax.jms:jboss-jms-api_2.0_spec:1.0.2.Final;io.netty:netty-buffer:4.1.51.Final;io.netty:netty-common:4.1.51.Final;io.netty:netty-transport:4.1.51.Final;io.netty:netty-resolver:4.1.51.Final;io.netty:netty-handler:4.1.51.Final;io.netty:netty-codec:4.1.51.Final;io.netty:netty-transport-native-epoll:4.1.51.Final;io.netty:netty-transport-native-unix-common:4.1.51.Final;io.netty:netty-transport-native-kqueue:4.1.51.Final;io.netty:netty-codec-http:4.1.51.Final;org.uberfire:uberfire-backend-server:7.45.0.t20201009;org.uberfire:uberfire-backend-api:7.45.0.t20201009;org.uberfire:uberfire-security-backend:7.45.0.t20201009;org.uberfire:uberfire-ssh-api:7.45.0.t20201009;org.uberfire:uberfire-server:7.45.0.t20201009;org.ocpsoft.prettytime:prettytime:3.0.2.Final;org.jdom:jdom:1.1.3;org.uberfire:uberfire-io:7.45.0.t20201009;org.slf4j:log4j-over-slf4j:1.7.26;org.jasypt:jasypt:1.9.2;xerces:xercesImpl:2.12.0.SP02;org.uberfire:uberfire-api:7.45.0.t20201009;com.google.elemental2:elemental2-dom:1.0.0-RC1;com.google.jsinterop:base:1.0.0-RC1;com.google.elemental2:elemental2-core:1.0.0-RC1;com.google.elemental2:elemental2-promise:1.0.0-RC1;com.google.jsinterop:jsinterop-annotations:1.0.2;org.drools:drools-core:7.45.0.t20201009;org.kie:kie-internal:7.45.0.t20201009;org.drools:drools-core-reflective:7.45.0.t20201009;org.drools:drools-core-dynamic:7.45.0.t20201009;org.uberfire:uberfire-m2repo-editor-backend:7.45.0.t20201009;com.google.inject.extensions:guice-servlet:4.0;org.uberfire:uberfire-m2repo-editor-api:7.45.0.t20201009;commons-fileupload:commons-fileupload:1.3.3;org.kie.soup:kie-soup-commons:7.45.0.t20201009;org.kie:kie-api:7.45.0.t20201009;org.kie.soup:kie-soup-maven-support:7.45.0.t20201009;org.uberfire:uberfire-project-backend:7.45.0.t20201009;org.kie.soup:kie-soup-project-datamodel-api:7.45.0.t20201009;org.uberfire:uberfire-workingset-api:7.45.0.t20201009;org.uberfire:uberfire-structure-api:7.45.0.t20201009;org.jboss.errai:errai-cdi-shared:4.8.0.Final;org.uberfire:uberfire-security-api:7.45.0.t20201009;org.uberfire:uberfire-preferences-backend:7.45.0.t20201009;org.uberfire:uberfire-structure-backend:7.45.0.t20201009;org.uberfire:uberfire-commons-editor-backend:7.45.0.t20201009;com.google.code.gson:gson:2.8.2;org.uberfire:uberfire-security-management-api:7.45.0.t20201009;org.uberfire:uberfire-servlet-security:7.45.0.t20201009;org.jboss.spec.javax.security.jacc:jboss-jacc-api_1.5_spec:1.0.2.Final;org.jboss.spec.javax.servlet:jboss-servlet-api_3.1_spec:1.0.0.Final;javax.validation:validation-api:1.0.0.GA;org.uberfire:uberfire-security-management-backend:7.45.0.t20201009;org.uberfire:uberfire-backend-cdi:7.45.0.t20201009;org.kie:kie-ci:7.45.0.t20201009;org.drools:drools-mvel:7.45.0.t20201009;org.kie.soup:kie-soup-project-datamodel-commons:7.45.0.t20201009;org.drools:drools-serialization-protobuf:7.45.0.t20201009;com.google.protobuf:protobuf-java:3.6.1;org.apache.maven:maven-compat:3.3.9;org.apache.maven:maven-aether-provider:3.3.9;org.apache.maven.wagon:wagon-provider-api:3.0.0;org.eclipse.aether:aether-connector-basic:1.1.0;org.eclipse.aether:aether-transport-wagon:1.1.0;org.apache.maven.wagon:wagon-http:3.0.0;org.apache.maven.wagon:wagon-http-shared:3.0.0;org.sonatype.plexus:plexus-cipher:1.7;org.kie.soup:kie-soup-maven-integration:7.45.0.t20201009;org.eclipse.aether:aether-util:1.1.0;org.eclipse.aether:aether-spi:1.1.0;org.eclipse.aether:aether-transport-file:1.1.0;org.eclipse.aether:aether-transport-http:1.1.0;org.apache.ant:ant:1.9.15;org.apache.ant:ant-launcher:1.9.15;org.apache.httpcomponents:httpcore:4.4.6;org.drools:drools-compiler:7.45.0.t20201009;org.antlr:antlr-runtime:3.5.2;org.eclipse.sisu:org.eclipse.sisu.plexus:0.3.2;javax.enterprise:cdi-api:1.0;javax.annotation:jsr250-api:1.0;org.eclipse.sisu:org.eclipse.sisu.inject:0.3.2;org.apache.maven:maven-embedder:3.3.9;org.codehaus.plexus:plexus-component-annotations:1.6;com.google.inject:guice:4.0;aopalliance:aopalliance:1.0;org.apache.maven:maven-core:3.3.9;org.apache.maven:maven-model:3.3.9;org.apache.maven:maven-model-builder:3.3.9;org.apache.maven:maven-builder-support:3.3.9;org.apache.maven:maven-artifact:3.3.9;org.apache.maven:maven-settings:3.3.9;org.apache.maven:maven-settings-builder:3.3.9;org.apache.maven:maven-repository-metadata:3.3.9;org.apache.maven:maven-plugin-api:3.3.9;org.codehaus.plexus:plexus-interpolation:1.21;org.codehaus.plexus:plexus-classworlds:2.5.2;org.codehaus.plexus:plexus-utils:3.0.22;org.sonatype.plexus:plexus-sec-dispatcher:1.3;commons-cli:commons-cli:1.3.1;com.google.guava:guava:25.0-jre;com.google.code.findbugs:jsr305:1.3.9;org.checkerframework:checker-compat-qual:2.0.0;com.google.errorprone:error_prone_annotations:2.1.3;com.google.j2objc:j2objc-annotations:1.1;org.codehaus.mojo:animal-sniffer-annotations:1.14;org.eclipse.aether:aether-api:1.1.0;org.eclipse.aether:aether-impl:1.1.0;org.codehaus.plexus:plexus-io:3.0.0;org.apache.maven.shared:maven-artifact-transfer:0.9.1;org.apache.maven.shared:maven-common-artifact-filters:3.0.1;org.apache.maven.shared:maven-shared-utils:3.1.0;org.uberfire:uberfire-nio2-api:7.45.0.t20201009;org.uberfire:uberfire-nio2-model:7.45.0.t20201009;org.jboss.errai:errai-security-server:4.8.0.Final;org.apache.deltaspike.core:deltaspike-core-api:1.5.1;org.jboss.resteasy:resteasy-cdi:3.11.2.Final;org.jboss.spec.javax.ws.rs:jboss-jaxrs-api_2.1_spec:2.0.1.Final;org.jboss.spec.javax.interceptor:jboss-interceptors-api_1.2_spec:2.0.0.Final;jakarta.validation:jakarta.validation-api:2.0.2;org.jboss.resteasy:resteasy-jaxrs:3.11.2.Final;org.jboss.spec.javax.xml.bind:jboss-jaxb-api_2.3_spec:1.0.1.Final;org.reactivestreams:reactive-streams:1.0.3;org.jboss.spec.javax.annotation:jboss-annotations-api_1.3_spec:2.0.1.Final;com.sun.activation:jakarta.activation:1.2.1;com.github.stephenc.jcip:jcip-annotations:1.0-1;org.jboss.logging:jboss-logging:3.3.2.Final;org.jboss.weld:weld-api:3.0.SP4;org.javassist:javassist:3.23.2-GA;org.jsoup:jsoup:1.8.3;org.kie.soup:kie-soup-xstream:7.45.0.t20201009;com.thoughtworks.xstream:xstream:1.4.11.1;xmlpull:xmlpull:1.1.3.1;xpp3:xpp3_min:1.1.4c;commons-codec:commons-codec:1.11;org.uberfire:uberfire-services-api:7.45.0.t20201009;javax.inject:javax.inject:1;org.jboss.errai:errai-ioc:4.8.0.Final;org.jboss.errai:errai-codegen:4.8.0.Final;org.jboss.errai:errai-codegen-gwt:4.8.0.Final;com.google.guava:guava-gwt:20.0;org.jboss.errai:errai-javax-enterprise:4.8.0.Final;org.jboss.errai:errai-bus:4.8.0.Final;org.mvel:mvel2:2.4.8.Final;junit:junit:4.12;org.hamcrest:hamcrest-core:1.3;org.jgroups:jgroups:3.6.14.Final;org.jboss.errai:errai-common:4.8.0.Final;org.jboss.errai.reflections:reflections:4.8.0.Final;de.benediktmeurer.gwt-slf4j:gwt-slf4j:0.0.2;org.jboss.errai:errai-config:4.8.0.Final;org.uberfire:uberfire-commons-editor-api:7.45.0.t20201009;org.uberfire:uberfire-preferences-processors:7.45.0.t20201009;org.uberfire:uberfire-workbench-processors:7.45.0.t20201009;org.freemarker:freemarker:2.3.28;org.uberfire:uberfire-preferences-api:7.45.0.t20201009;ch.qos.logback:logback-core:1.2.3;ch.qos.logback:logback-classic:1.2.3;org.slf4j:slf4j-api:1.7.26;org.uberfire:uberfire-nio2-jgit:7.45.0.t20201009;com.jcraft:jsch:0.1.54;org.apache.sshd:sshd-core:1.6.0;org.eclipse.jgit:org.eclipse.jgit.http.server:5.0.2.201807311906-r;org.slf4j:jcl-over-slf4j:1.7.26;org.eclipse.jgit:org.eclipse.jgit:5.0.2.201807311906-r;com.jcraft:jzlib:1.1.1;com.googlecode.javaewah:JavaEWAH:1.1.6;org.apache.httpcomponents:httpclient:4.5.2
1,org.occurrent:eventstore-mongodb-spring-blocking:0.1.0,org.occurrent:eventstore-mongodb-spring-blocking:0.1.0;org.occurrent:eventstore-api-blocking:0.1.0;org.occurrent:eventstore-api-common:0.1.0;io.cloudevents:cloudevents-api:2.0.0-milestone2;org.occurrent:eventstore-mongodb-common:0.1.0;org.mongodb:mongodb-driver-core:4.0.4;io.cloudevents:cloudevents-core:2.0.0-milestone2;org.occurrent:cloudevents-extension:0.1.0;org.occurrent:mongodb-timerepresentation:0.1.0;org.occurrent:mongodb-spring-filter-query-conversion:0.1.0;org.occurrent:filter:0.1.0;org.occurrent:mongodb-specialfilterhandling:0.1.0;io.cloudevents:cloudevents-json-jackson:2.0.0-milestone2;com.fasterxml.jackson.core:jackson-core:2.11.2;com.fasterxml.jackson.core:jackson-databind:2.11.2;com.fasterxml.jackson.core:jackson-annotations:2.11.2;org.springframework.data:spring-data-mongodb:3.0.1.RELEASE;org.springframework:spring-tx:5.2.7.RELEASE;org.springframework:spring-context:5.2.7.RELEASE;org.springframework:spring-aop:5.2.7.RELEASE;org.springframework:spring-beans:5.2.7.RELEASE;org.springframework:spring-core:5.2.7.RELEASE;org.springframework:spring-jcl:5.2.7.RELEASE;org.springframework:spring-expression:5.2.7.RELEASE;org.springframework.data:spring-data-commons:2.3.1.RELEASE;org.slf4j:slf4j-api:1.7.26;org.mongodb:mongodb-driver-sync:4.0.4;org.mongodb:bson:4.0.4
2,io.github.vigoo:zio-aws-medialive_2.13:3.15.19.9,io.github.vigoo:zio-aws-medialive_2.13:3.15.19.9;org.scala-lang:scala-library:2.13.3;io.github.vigoo:zio-aws-core_2.13:3.15.19.9;software.amazon.awssdk:aws-core:2.15.19;software.amazon.awssdk:profiles:2.15.19;org.slf4j:slf4j-api:1.7.28;software.amazon.eventstream:eventstream:1.0.1;dev.zio:zio_2.13:1.0.3;dev.zio:zio-stacktracer_2.13:1.0.3;dev.zio:izumi-reflect_2.13:1.0.0-M9;dev.zio:izumi-reflect-thirdparty-boopickle-shaded_2.13:1.0.0-M9;dev.zio:zio-streams_2.13:1.0.3;dev.zio:zio-interop-reactivestreams_2.13:1.0.3.5;org.reactivestreams:reactive-streams:1.0.3;dev.zio:zio-config_2.13:1.0.0-RC29;org.scala-lang.modules:scala-collection-compat_2.13:2.2.0;software.amazon.awssdk:medialive:2.15.19;software.amazon.awssdk:aws-json-protocol:2.15.19;com.fasterxml.jackson.core:jackson-core:2.10.4;software.amazon.awssdk:protocol-core:2.15.19;software.amazon.awssdk:sdk-core:2.15.19;com.fasterxml.jackson.core:jackson-databind:2.10.4;software.amazon.awssdk:auth:2.15.19;software.amazon.awssdk:http-client-spi:2.15.19;software.amazon.awssdk:regions:2.15.19;com.fasterxml.jackson.core:jackson-annotations:2.10.4;software.amazon.awssdk:annotations:2.15.19;software.amazon.awssdk:utils:2.15.19;software.amazon.awssdk:metrics-spi:2.15.19;software.amazon.awssdk:apache-client:2.15.19;org.apache.httpcomponents:httpclient:4.5.9;commons-logging:commons-logging:1.2;commons-codec:commons-codec:1.11;org.apache.httpcomponents:httpcore:4.4.11;software.amazon.awssdk:netty-nio-client:2.15.19;io.netty:netty-codec-http:4.1.46.Final;io.netty:netty-codec-http2:4.1.46.Final;io.netty:netty-codec:4.1.46.Final;io.netty:netty-transport:4.1.46.Final;io.netty:netty-resolver:4.1.46.Final;io.netty:netty-common:4.1.46.Final;io.netty:netty-buffer:4.1.46.Final;io.netty:netty-handler:4.1.46.Final;io.netty:netty-transport-native-epoll:4.1.46.Final;io.netty:netty-transport-native-unix-common:4.1.46.Final;com.typesafe.netty:netty-reactive-streams-http:2.0.4;com.typesafe.netty:netty-reactive-streams:2.0.4
