number,coordinate,dependencies
14,com.buschmais.jqassistant:commandline:1.2.0,com.buschmais.jqassistant:commandline:1.2.0;com.buschmais.jqassistant.core:analysis:1.2.0;commons-collections:commons-collections:3.2.2;commons-io:commons-io:2.4;com.sun.xml.bind:jaxb-impl:2.2.8-b01;com.sun.xml.bind:jaxb-core:2.2.8-b01;javax.xml.bind:jaxb-api:2.2.9;com.sun.istack:istack-commons-runtime:2.16;com.sun.xml.fastinfoset:FastInfoset:1.2.12;org.asciidoctor:asciidoctorj:1.5.4.1;com.beust:jcommander:1.35;org.jruby:jruby-core:9.1.6.0;com.github.jnr:jnr-netdb:1.1.6;com.github.jnr:jnr-enxio:0.13;com.github.jnr:jnr-x86asm:1.0.2;com.github.jnr:jnr-unixsocket:0.14;com.github.jnr:jnr-posix:3.0.32;com.github.jnr:jnr-constants:0.9.5;com.github.jnr:jffi:1.2.13;com.github.jnr:jffi:1.2.13;org.jruby.joni:joni:2.1.11;org.jruby.extras:bytelist:1.0.13;org.jruby.jcodings:jcodings:1.0.18;org.jruby:dirgra:0.3;com.headius:invokebinder:1.7;com.headius:options:1.4;com.jcraft:jzlib:1.1.3;com.martiansoftware:nailgun-server:0.9.1;joda-time:joda-time:2.8.2;org.jruby:jruby-stdlib:9.1.6.0;org.ow2.asm:asm:5.1;org.ow2.asm:asm-analysis:5.1;org.ow2.asm:asm-tree:5.1;org.ow2.asm:asm-commons:5.1;org.ow2.asm:asm-util:5.1;org.slf4j:slf4j-api:1.7.13;junit:junit:4.12;org.hamcrest:hamcrest-core:1.3;com.buschmais.jqassistant.core:scanner:1.2.0;commons-lang:commons-lang:2.4;com.buschmais.jqassistant.core:store:1.2.0;com.buschmais.xo:xo.neo4j:0.7.0;com.buschmais.xo:xo.api:0.7.0;javax.validation:validation-api:1.1.0.Final;com.buschmais.xo:xo.spi:0.7.0;com.buschmais.xo:xo.impl:0.7.0;org.neo4j:neo4j:2.3.7;org.neo4j:neo4j-lucene-index:2.3.7;org.apache.lucene:lucene-core:3.6.2;org.neo4j:neo4j-graph-algo:2.3.7;org.neo4j:neo4j-udc:2.3.7;org.neo4j:neo4j-graph-matching:2.3.7;org.neo4j:neo4j-jmx:2.3.7;org.neo4j:neo4j-consistency-check:2.3.7;org.neo4j:neo4j-consistency-check-legacy:2.3.7;com.buschmais.jqassistant.core:report:1.2.0;com.buschmais.jqassistant.core:shared:1.2.0;com.buschmais.jqassistant.core:plugin:1.2.0;com.buschmais.jqassistant.core:splittingsupport:1.2.0;com.buschmais.jqassistant:neo4jserver:1.2.0;org.neo4j.app:neo4j-server:2.3.8;org.neo4j:neo4j-kernel:2.3.8;org.neo4j:neo4j-primitive-collections:2.3.8;org.neo4j:neo4j-unsafe:2.3.8;org.neo4j:neo4j-function:2.3.8;org.neo4j:neo4j-io:2.3.8;org.apache.commons:commons-lang3:3.3.2;org.neo4j:neo4j-csv:2.3.8;org.neo4j:neo4j-logging:2.3.8;org.neo4j:server-api:2.3.8;org.neo4j.3rdparty.javax.ws.rs:jsr311-api:1.1.2.r612;org.neo4j:neo4j-cypher:2.3.8;org.scala-lang:scala-library:2.11.7;org.scala-lang:scala-reflect:2.11.7;org.scala-lang.modules:scala-parser-combinators_2.11:1.0.4;org.neo4j:neo4j-codegen:2.3.8;org.neo4j:neo4j-cypher-compiler-1.9_2.11:2.0.5;org.neo4j:neo4j-cypher-compiler-2.2_2.11:2.2.10;org.neo4j:neo4j-cypher-compiler-2.3:2.3.8;org.neo4j:neo4j-cypher-frontend-2.3:2.3.8;org.parboiled:parboiled-scala_2.11:1.1.7;org.parboiled:parboiled-core:1.1.7;net.sf.opencsv:opencsv:2.3;com.googlecode.concurrentlinkedhashmap:concurrentlinkedhashmap-lru:1.4.2;org.neo4j.app:neo4j-browser:2.3.8;org.neo4j:neo4j-shell:2.3.8;jline:jline:2.12;org.eclipse.jetty:jetty-server:9.2.9.v20150224;javax.servlet:javax.servlet-api:3.1.0;org.eclipse.jetty:jetty-http:9.2.9.v20150224;org.eclipse.jetty:jetty-util:9.2.9.v20150224;org.eclipse.jetty:jetty-io:9.2.9.v20150224;org.eclipse.jetty:jetty-webapp:9.2.9.v20150224;org.eclipse.jetty:jetty-xml:9.2.9.v20150224;org.eclipse.jetty:jetty-servlet:9.2.9.v20150224;org.eclipse.jetty:jetty-security:9.2.9.v20150224;com.sun.jersey:jersey-server:1.19;com.sun.jersey:jersey-servlet:1.19;commons-configuration:commons-configuration:1.10;io.netty:netty-all:4.0.28.Final;commons-digester:commons-digester:2.1;commons-beanutils:commons-beanutils:1.8.3;org.rrd4j:rrd4j:2.2;org.mozilla:rhino:1.7R4;org.bouncycastle:bcprov-jdk15on:1.52;org.bouncycastle:bcpkix-jdk15on:1.52;com.sun.jersey.contribs:jersey-multipart:1.19;org.jvnet.mimepull:mimepull:1.9.3;org.neo4j.app:neo4j-server:2.3.8;com.sun.jersey:jersey-json:1.19;org.codehaus.jettison:jettison:1.1;com.sun.jersey:jersey-core:1.19;javax.ws.rs:jsr311-api:1.1.1;org.codehaus.jackson:jackson-jaxrs:1.9.7;org.codehaus.jackson:jackson-xc:1.9.7;org.codehaus.jackson:jackson-mapper-asl:1.9.7;org.codehaus.jackson:jackson-core-asl:1.9.7;commons-cli:commons-cli:1.0;commons-logging:commons-logging:1.0;com.google.guava:guava:18.0;org.slf4j:slf4j-simple:1.7.13
15,red.zyc.toolkit:kit-mybatis:1.0.1,red.zyc.toolkit:kit-mybatis:1.0.1;red.zyc.toolkit:kit-json:1.0.1;com.fasterxml.jackson.core:jackson-databind:2.11.3;com.fasterxml.jackson.core:jackson-annotations:2.11.3;com.fasterxml.jackson.core:jackson-core:2.11.3;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.11.3;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.3;com.google.code.gson:gson:2.8.6;red.zyc.toolkit:kit-core:1.0.1;red.zyc.toolkit:kit-common:1.0.1
16,org.datanucleus:datanucleus-mongodb:5.2.1,org.datanucleus:datanucleus-mongodb:5.2.1;org.mongodb:mongodb-driver:3.9.1;org.mongodb:bson:3.9.1;org.mongodb:mongodb-driver-core:3.9.1
17,com.github.valskalla:odin-zio_2.13:0.9.1,com.github.valskalla:odin-zio_2.13:0.9.1;org.scala-lang:scala-library:2.13.2;com.github.valskalla:odin-core_2.13:0.9.1;org.typelevel:cats-mtl_2.13:1.0.0;com.lihaoyi:sourcecode_2.13:0.2.1;io.monix:monix-catnap_2.13:3.2.2;io.monix:monix-execution_2.13:3.2.2;io.monix:implicitbox_2.13:0.2.0;org.jctools:jctools-core:2.1.2;org.reactivestreams:reactive-streams:1.0.3;com.outr:perfolation_2.13:1.1.7;com.outr:perfolation-macros_2.13:1.1.7;org.scala-lang:scala-reflect:2.13.1;org.typelevel:cats-effect_2.13:2.2.0;org.typelevel:cats-core_2.13:2.2.0;org.typelevel:cats-kernel_2.13:2.2.0;dev.zio:zio_2.13:1.0.2;dev.zio:zio-stacktracer_2.13:1.0.2;dev.zio:izumi-reflect_2.13:1.0.0-M8;dev.zio:izumi-reflect-thirdparty-boopickle-shaded_2.13:1.0.0-M8;dev.zio:zio-interop-cats_2.13:2.2.0.1
18,io.github.jimmyd-be:theGamesDbClient:1.2,io.github.jimmyd-be:theGamesDbClient:1.2;com.konghq:unirest-java:3.11.04;org.apache.httpcomponents:httpclient:4.5.13;org.apache.httpcomponents:httpcore:4.4.13;commons-logging:commons-logging:1.2;commons-codec:commons-codec:1.11;org.apache.httpcomponents:httpmime:4.5.13;org.apache.httpcomponents:httpcore-nio:4.4.13;org.apache.httpcomponents:httpasyncclient:4.1.4;com.google.code.gson:gson:2.8.6
19,io.contek.tinker:rearm-yaml:2.0.4,io.contek.tinker:rearm-yaml:2.0.4;com.google.guava:guava:30.0-jre;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-qual:3.5.0;com.google.errorprone:error_prone_annotations:2.3.4;com.google.j2objc:j2objc-annotations:1.3;io.contek.tinker:rearm-core:2.0.4;org.yaml:snakeyaml:1.27
20,org.springframework.boot:spring-boot-gradle-plugin:2.3.4.RELEASE,org.springframework.boot:spring-boot-gradle-plugin:2.3.4.RELEASE;org.springframework.boot:spring-boot-buildpack-platform:2.3.4.RELEASE;com.fasterxml.jackson.core:jackson-databind:2.11.2;com.fasterxml.jackson.core:jackson-annotations:2.11.2;com.fasterxml.jackson.core:jackson-core:2.11.2;com.fasterxml.jackson.module:jackson-module-parameter-names:2.11.2;net.java.dev.jna:jna-platform:5.5.0;net.java.dev.jna:jna:5.5.0;org.apache.httpcomponents:httpclient:4.5.12;org.apache.httpcomponents:httpcore:4.4.13;commons-logging:commons-logging:1.2;commons-codec:commons-codec:1.11;org.springframework.boot:spring-boot-loader-tools:2.3.4.RELEASE;io.spring.gradle:dependency-management-plugin:1.0.10.RELEASE;org.apache.commons:commons-compress:1.19;org.springframework:spring-core:5.2.9.RELEASE;org.springframework:spring-jcl:5.2.9.RELEASE
21,org.ff4j:ff4j-store-hazelcast:1.8.11,org.ff4j:ff4j-store-hazelcast:1.8.11;org.ff4j:ff4j-store-jcache:1.8.11;org.ff4j:ff4j-core:1.8.11;javax.cache:cache-api:1.1.1;com.hazelcast:hazelcast:3.5.3;org.fusesource.jansi:jansi:1.11
22,us.oyanglul:jujiu_2.13:0.25.0,us.oyanglul:jujiu_2.13:0.25.0;org.scala-lang:scala-library:2.13.3;org.typelevel:cats-core_2.13:2.1.0;org.typelevel:cats-macros_2.13:2.1.0;org.typelevel:cats-kernel_2.13:2.1.0;org.typelevel:cats-effect_2.13:2.3.1;org.scala-lang.modules:scala-java8-compat_2.13:0.9.1;com.github.ben-manes.caffeine:caffeine:2.8.8;org.checkerframework:checker-qual:3.8.0;com.google.errorprone:error_prone_annotations:2.4.0
23,io.micronaut.multitenancy:micronaut-multitenancy:3.0.0,io.micronaut.multitenancy:micronaut-multitenancy:3.0.0;io.micronaut:micronaut-inject:2.1.4;org.slf4j:slf4j-api:1.7.26;javax.annotation:javax.annotation-api:1.3.2;javax.inject:javax.inject:1;io.micronaut:micronaut-core:2.1.4;org.reactivestreams:reactive-streams:1.0.3;com.github.spotbugs:spotbugs-annotations:4.0.3;com.google.code.findbugs:jsr305:3.0.2;org.yaml:snakeyaml:1.26;io.micronaut:micronaut-http:2.1.4;io.micronaut:micronaut-validation:2.1.4;javax.validation:validation-api:2.0.1.Final
24,com.github.eikek:bitpeace-core_2.13:0.7.0,com.github.eikek:bitpeace-core_2.13:0.7.0;org.scala-lang:scala-library:2.13.5;org.tpolecat:doobie-core_2.13:0.12.1;org.tpolecat:doobie-free_2.13:0.12.1;co.fs2:fs2-core_2.13:2.5.3;org.typelevel:cats-core_2.13:2.4.2;org.typelevel:cats-kernel_2.13:2.4.2;org.typelevel:simulacrum-scalafix-annotations_2.13:0.5.4;org.typelevel:cats-free_2.13:2.4.2;org.typelevel:cats-effect_2.13:2.3.3;org.scala-lang:scala-reflect:2.13.5;org.scala-lang.modules:scala-collection-compat_2.13:2.4.2;com.chuusai:shapeless_2.13:2.3.3;org.tpolecat:typename_2.13:0.1.5;org.scodec:scodec-bits_2.13:1.1.24
25,science.aist.gtf:core:1.0.0,science.aist.gtf:core:1.0.0;science.aist.seshat:api:1.0.0;science.aist:jack:2.0.0
