number,coordinate,dependencies
10,org.ff4j:ff4j-store-hazelcast:1.8.11,org.ff4j:ff4j-store-hazelcast:1.8.11;org.ff4j:ff4j-store-jcache:1.8.11;org.ff4j:ff4j-core:1.8.11;javax.cache:cache-api:1.1.1;com.hazelcast:hazelcast:3.5.3;org.fusesource.jansi:jansi:1.11
11,com.sap.cloud.sjb:xs-hdb-conn-options:1.18.5,com.sap.cloud.sjb:xs-hdb-conn-options:1.18.5;com.sap.cloud.sjb:xs-env:1.18.4;com.fasterxml.jackson.core:jackson-annotations:2.10.5;com.fasterxml.jackson.core:jackson-core:2.10.5;com.fasterxml.jackson.core:jackson-databind:2.10.5
12,us.oyanglul:jujiu_2.13:0.25.0,us.oyanglul:jujiu_2.13:0.25.0;org.scala-lang:scala-library:2.13.3;org.typelevel:cats-core_2.13:2.1.0;org.typelevel:cats-macros_2.13:2.1.0;org.typelevel:cats-kernel_2.13:2.1.0;org.typelevel:cats-effect_2.13:2.3.1;org.scala-lang.modules:scala-java8-compat_2.13:0.9.1;com.github.ben-manes.caffeine:caffeine:2.8.8;org.checkerframework:checker-qual:3.8.0;com.google.errorprone:error_prone_annotations:2.4.0
13,org.apache.cxf:cxf-spring-boot-autoconfigure:3.4.2,org.apache.cxf:cxf-spring-boot-autoconfigure:3.4.2;org.springframework.boot:spring-boot-autoconfigure:2.3.7.RELEASE;org.springframework.boot:spring-boot:2.3.7.RELEASE;org.springframework:spring-core:5.2.12.RELEASE;org.springframework:spring-jcl:5.2.12.RELEASE;org.springframework:spring-context:5.2.12.RELEASE;org.springframework:spring-aop:5.2.12.RELEASE;org.springframework:spring-beans:5.2.12.RELEASE;org.springframework:spring-expression:5.2.12.RELEASE;jakarta.annotation:jakarta.annotation-api:1.3.5;jakarta.xml.ws:jakarta.xml.ws-api:2.3.3;jakarta.xml.bind:jakarta.xml.bind-api:2.3.3;jakarta.jws:jakarta.jws-api:2.1.0;jakarta.xml.soap:jakarta.xml.soap-api:1.4.2;jakarta.activation:jakarta.activation-api:1.2.2;com.sun.activation:jakarta.activation:1.2.2;com.sun.xml.messaging.saaj:saaj-impl:1.5.2;org.jvnet.staxex:stax-ex:1.8.3;org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1.1;org.jboss.spec.javax.rmi:jboss-rmi-api_1.0_spec:1.0.6.Final
14,io.micronaut.multitenancy:micronaut-multitenancy:3.0.0,io.micronaut.multitenancy:micronaut-multitenancy:3.0.0;io.micronaut:micronaut-inject:2.1.4;org.slf4j:slf4j-api:1.7.26;javax.annotation:javax.annotation-api:1.3.2;javax.inject:javax.inject:1;io.micronaut:micronaut-core:2.1.4;org.reactivestreams:reactive-streams:1.0.3;com.github.spotbugs:spotbugs-annotations:4.0.3;com.google.code.findbugs:jsr305:3.0.2;org.yaml:snakeyaml:1.26;io.micronaut:micronaut-http:2.1.4;io.micronaut:micronaut-validation:2.1.4;javax.validation:validation-api:2.0.1.Final
15,science.aist.gtf:core:1.0.0,science.aist.gtf:core:1.0.0;science.aist.seshat:api:1.0.0;science.aist:jack:2.0.0
16,com.lihaoyi:mill-dev_2.13:0.9.5-46-c500ca,com.lihaoyi:mill-dev_2.13:0.9.5-46-c500ca;com.lihaoyi:mill-scalalib_2.13:0.9.5-46-c500ca;org.scala-sbt:test-interface:1.0;org.scalameta:scalafmt-dynamic_2.13:2.7.5;org.scala-lang:scala-library:2.13.1;org.scalameta:scalafmt-interfaces:2.7.5;io.get-coursier:interface:0.0.17;com.typesafe:config:1.4.0;com.lihaoyi:mill-main_2.13:0.9.5-46-c500ca;com.lihaoyi:mill-main-core_2.13:0.9.5-46-c500ca;com.lihaoyi:ammonite_2.13.3:2.3.8-4-88785969;com.lihaoyi:ammonite-terminal_2.13:2.3.8-4-88785969;com.lihaoyi:fansi_2.13:0.2.8;com.lihaoyi:ammonite-ops_2.13:2.3.8-4-88785969;org.scala-lang.modules:scala-collection-compat_2.13:2.1.2;com.lihaoyi:ammonite-util_2.13:2.3.8-4-88785969;com.lihaoyi:pprint_2.13:0.5.9;com.lihaoyi:ammonite-runtime_2.13.3:2.3.8-4-88785969;com.lihaoyi:requests_2.13:0.6.5;com.lihaoyi:mainargs_2.13:0.1.4;com.lihaoyi:ammonite-interp-api_2.13.3:2.3.8-4-88785969;com.lihaoyi:ammonite-repl-api_2.13.3:2.3.8-4-88785969;com.lihaoyi:ammonite-interp_2.13.3:2.3.8-4-88785969;com.lihaoyi:scalaparse_2.13:2.3.0;org.javassist:javassist:3.21.0-GA;org.scala-lang.modules:scala-xml_2.13:1.2.0;com.lihaoyi:ammonite-repl_2.13.3:2.3.8-4-88785969;org.jline:jline-terminal:3.14.1;org.jline:jline-terminal-jna:3.14.1;org.jline:jline-reader:3.14.1;com.github.javaparser:javaparser-core:3.2.5;org.scalameta:trees_2.13:4.4.10;org.scalameta:common_2.13:4.4.10;com.thesamet.scalapb:scalapb-runtime_2.13:0.10.11;com.thesamet.scalapb:lenses_2.13:0.10.11;com.google.protobuf:protobuf-java:3.11.4;com.lihaoyi:fastparse_2.13:2.3.0;org.scalameta:fastparse_2.13:1.0.1;org.scalameta:fastparse-utils_2.13:1.0.1;io.get-coursier:coursier_2.13:2.0.12;io.get-coursier:coursier-core_2.13:2.0.12;io.get-coursier:coursier-util_2.13:2.0.12;io.github.alexarchambault:concurrent-reference-hash-map:1.0.0;io.get-coursier:coursier-cache_2.13:2.0.12;io.github.alexarchambault.windows-ansi:windows-ansi:0.0.3;org.fusesource.jansi:jansi:1.18;com.github.alexarchambault:argonaut-shapeless_6.2_2.13:1.2.0;io.argonaut:argonaut_2.13:6.2.5;com.chuusai:shapeless_2.13:2.3.3;net.java.dev.jna:jna:5.7.0;net.java.dev.jna:jna-platform:5.7.0;com.eed3si9n.jarjarabrams:jarjar-abrams-core_2.13:0.3.0;org.pantsbuild:jarjar:1.7.2;org.apache.ant:ant:1.9.9;org.apache.ant:ant-launcher:1.9.9;org.ow2.asm:asm:7.0;org.ow2.asm:asm-commons:7.0;org.ow2.asm:asm-tree:7.0;org.ow2.asm:asm-analysis:7.0;org.apache.maven:maven-plugin-api:3.3.9;org.apache.maven:maven-model:3.3.9;org.codehaus.plexus:plexus-utils:3.0.22;org.apache.commons:commons-lang3:3.4;org.apache.maven:maven-artifact:3.3.9;org.eclipse.sisu:org.eclipse.sisu.plexus:0.3.2;javax.enterprise:cdi-api:1.0;javax.annotation:jsr250-api:1.0;javax.inject:javax.inject:1;org.eclipse.sisu:org.eclipse.sisu.inject:0.3.2;org.codehaus.plexus:plexus-component-annotations:1.5.5;org.codehaus.plexus:plexus-classworlds:2.5.2;org.scala-lang:scala-reflect:2.13.2;com.lihaoyi:mill-main-moduledefs_2.13:0.9.5-46-c500ca;org.scala-lang:scala-compiler:2.13.3;org.jline:jline:3.15.0;com.lihaoyi:sourcecode_2.13:0.2.2;com.lihaoyi:mill-main-client:0.9.5-46-c500ca;org.scala-sbt.ipcsocket:ipcsocket:1.0.1;com.lihaoyi:mill-scalalib-api_2.13:0.9.5-46-c500ca;com.lihaoyi:mill-main-api_2.13:0.9.5-46-c500ca;com.lihaoyi:os-lib_2.13:0.7.3;com.lihaoyi:geny_2.13:0.6.5;com.lihaoyi:upickle_2.13:1.2.3;com.lihaoyi:ujson_2.13:1.2.3;com.lihaoyi:upickle-core_2.13:1.2.3;com.lihaoyi:upack_2.13:1.2.3;com.lihaoyi:upickle-implicits_2.13:1.2.3;com.lihaoyi:mill-scalajslib_2.13:0.9.5-46-c500ca;com.lihaoyi:mill-scalajslib-api_2.13:0.9.5-46-c500ca;com.lihaoyi:mill-scalanativelib_2.13:0.9.5-46-c500ca;com.lihaoyi:mill-scalanativelib-api:0.9.5-46-c500ca;com.lihaoyi:mill-bsp_2.13:0.9.5-46-c500ca;ch.epfl.scala:bsp4j:2.0.0-M13;org.eclipse.lsp4j:org.eclipse.lsp4j.generator:0.8.1;org.eclipse.xtend:org.eclipse.xtend.lib:2.18.0;org.eclipse.xtext:org.eclipse.xtext.xbase.lib:2.18.0;com.google.guava:guava:21.0;org.eclipse.xtend:org.eclipse.xtend.lib.macro:2.18.0;org.eclipse.lsp4j:org.eclipse.lsp4j.jsonrpc:0.8.1;com.google.code.gson:gson:2.8.2
17,org.ocpsoft.rewrite:rewrite-test-harness:3.5.0.Final,org.ocpsoft.rewrite:rewrite-test-harness:3.5.0.Final;org.ocpsoft.rewrite:rewrite-test-base:3.5.0.Final;org.ocpsoft.rewrite:rewrite-api:3.5.0.Final;org.ocpsoft.common:common-api:1.0.5.Final;org.ocpsoft.logging:logging-api:1.0.5.Final;junit:junit:4.12;org.hamcrest:hamcrest-core:1.3;org.hamcrest:hamcrest-library:1.3;org.assertj:assertj-core:1.7.1;org.mockito:mockito-core:1.10.19;org.objenesis:objenesis:2.1;org.apache.httpcomponents:httpclient:4.2.1;org.apache.httpcomponents:httpcore:4.2.1;commons-logging:commons-logging:1.1.1;commons-codec:commons-codec:1.6;net.sourceforge.htmlunit:htmlunit:2.37.0;xalan:xalan:2.7.2;xalan:serializer:2.7.2;org.apache.commons:commons-lang3:3.9;org.apache.commons:commons-text:1.8;org.apache.httpcomponents:httpmime:4.5.11;net.sourceforge.htmlunit:htmlunit-core-js:2.37.0;net.sourceforge.htmlunit:neko-htmlunit:2.37.0;xerces:xercesImpl:2.12.0;xml-apis:xml-apis:1.4.01;net.sourceforge.htmlunit:htmlunit-cssparser:1.5.0;commons-io:commons-io:2.6;commons-net:commons-net:3.6;org.brotli:dec:0.1.2;org.eclipse.jetty.websocket:websocket-client:9.4.26.v20200117;org.eclipse.jetty:jetty-client:9.4.26.v20200117;org.eclipse.jetty:jetty-http:9.4.26.v20200117;org.eclipse.jetty:jetty-xml:9.4.26.v20200117;org.eclipse.jetty:jetty-util:9.4.26.v20200117;org.eclipse.jetty:jetty-io:9.4.26.v20200117;org.eclipse.jetty.websocket:websocket-common:9.4.26.v20200117;org.eclipse.jetty.websocket:websocket-api:9.4.26.v20200117;org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-api:3.1.3;org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-api-maven:3.1.3;org.apache.maven:maven-model:3.5.2;org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-impl-maven:3.1.3;org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-spi-maven:3.1.3;org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-spi:3.1.3;org.apache.maven:maven-resolver-provider:3.5.2;javax.inject:javax.inject:1;com.google.guava:guava:20.0;org.apache.maven:maven-model-builder:3.5.2;org.codehaus.plexus:plexus-component-annotations:1.7.1;org.apache.maven:maven-artifact:3.5.2;org.apache.maven:maven-builder-support:3.5.2;org.apache.maven:maven-repository-metadata:3.5.2;org.apache.maven:maven-settings:3.5.2;org.apache.maven:maven-settings-builder:3.5.2;org.apache.maven.resolver:maven-resolver-api:1.1.0;org.apache.maven.resolver:maven-resolver-impl:1.1.0;org.apache.maven.resolver:maven-resolver-spi:1.1.0;org.apache.maven.resolver:maven-resolver-util:1.1.0;org.apache.maven.resolver:maven-resolver-connector-basic:1.1.0;org.apache.maven.resolver:maven-resolver-transport-wagon:1.1.0;org.codehaus.plexus:plexus-interpolation:1.24;org.codehaus.plexus:plexus-utils:3.1.0;org.sonatype.plexus:plexus-sec-dispatcher:1.4;org.sonatype.plexus:plexus-cipher:1.4;org.apache.maven.wagon:wagon-provider-api:2.12;org.apache.maven.wagon:wagon-file:2.12;org.apache.maven.wagon:wagon-http-lightweight:2.12;org.apache.maven.wagon:wagon-http-shared:2.12;org.jsoup:jsoup:1.7.2;org.slf4j:slf4j-api:1.7.22;org.jboss.arquillian.junit:arquillian-junit-container:1.1.1.Final;org.jboss.arquillian.junit:arquillian-junit-core:1.1.1.Final;org.jboss.arquillian.test:arquillian-test-api:1.1.1.Final;org.jboss.arquillian.core:arquillian-core-api:1.1.1.Final;org.jboss.arquillian.test:arquillian-test-spi:1.1.1.Final;org.jboss.arquillian.container:arquillian-container-test-api:1.1.1.Final;org.jboss.shrinkwrap:shrinkwrap-api:1.1.2;org.jboss.arquillian.container:arquillian-container-test-spi:1.1.1.Final;org.jboss.arquillian.container:arquillian-container-spi:1.1.1.Final;org.jboss.arquillian.core:arquillian-core-impl-base:1.1.1.Final;org.jboss.arquillian.test:arquillian-test-impl-base:1.1.1.Final;org.jboss.arquillian.container:arquillian-container-impl-base:1.1.1.Final;org.jboss.arquillian.config:arquillian-config-impl-base:1.1.1.Final;org.jboss.shrinkwrap.descriptors:shrinkwrap-descriptors-spi:2.0.0-alpha-3;org.jboss.arquillian.container:arquillian-container-test-impl-base:1.1.1.Final;org.jboss.shrinkwrap:shrinkwrap-impl-base:1.1.2;org.jboss.shrinkwrap:shrinkwrap-spi:1.1.2;org.jboss.arquillian.extension:arquillian-drone-webdriver:1.1.1.Final;org.jboss.arquillian.extension:arquillian-drone-api:1.1.1.Final;org.jboss.arquillian.extension:arquillian-drone-spi:1.1.1.Final;org.jboss.arquillian.extension:arquillian-drone-configuration:1.1.1.Final;org.jboss.arquillian.core:arquillian-core-spi:1.0.3.Final;org.jboss.arquillian.config:arquillian-config-api:1.0.3.Final;org.jboss.shrinkwrap.descriptors:shrinkwrap-descriptors-api-base:2.0.0-alpha-3;org.jboss.arquillian.extension:arquillian-drone-impl:1.1.1.Final;org.seleniumhq.selenium:selenium-api:2.29.0;org.json:json:20080701;org.seleniumhq.selenium:selenium-java:2.29.0;org.seleniumhq.selenium:selenium-safari-driver:2.29.0;org.webbitserver:webbit:0.4.14;io.netty:netty:3.5.2.Final;org.seleniumhq.selenium:selenium-support:2.29.0;org.seleniumhq.selenium:selenium-android-driver:2.29.0;org.seleniumhq.selenium:selenium-chrome-driver:2.29.0;org.seleniumhq.selenium:selenium-firefox-driver:2.29.0;org.apache.commons:commons-exec:1.1;org.seleniumhq.selenium:selenium-htmlunit-driver:2.29.0;org.seleniumhq.selenium:selenium-ie-driver:2.29.0;net.java.dev.jna:jna:3.4.0;net.java.dev.jna:platform:3.4.0;org.seleniumhq.selenium:selenium-iphone-driver:2.29.0;org.seleniumhq.selenium:selenium-remote-driver:2.29.0;cglib:cglib-nodep:2.1_3;com.opera:operadriver:1.1;com.opera:operalaunchers:1.1;com.google.protobuf:protobuf-java:2.4.1;commons-jxpath:commons-jxpath:1.3;org.ini4j:ini4j:0.5.2
18,org.togglz:togglz-hazelcast:2.9.4,org.togglz:togglz-hazelcast:2.9.4;org.togglz:togglz-core:2.9.4;com.hazelcast:hazelcast:3.12.9;com.hazelcast:hazelcast-client:3.12.9
19,io.github.lxgaming:binary-api:1.0.0,io.github.lxgaming:binary-api:1.0.0;org.checkerframework:checker-qual:3.10.0
20,top.dcenter:ums-social-spring-boot-starter:1.1.3-alpha,top.dcenter:ums-social-spring-boot-starter:1.1.3-alpha;top.dcenter:ums-core-spring-boot-starter:1.1.3-alpha;org.springframework.boot:spring-boot-starter:2.3.4.RELEASE;org.springframework.boot:spring-boot:2.3.4.RELEASE;org.springframework.boot:spring-boot-autoconfigure:2.3.4.RELEASE;org.springframework.boot:spring-boot-starter-logging:2.3.4.RELEASE;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;org.apache.logging.log4j:log4j-to-slf4j:2.13.3;org.apache.logging.log4j:log4j-api:2.13.3;org.slf4j:jul-to-slf4j:1.7.30;jakarta.annotation:jakarta.annotation-api:1.3.5;org.springframework:spring-core:5.2.9.RELEASE;org.yaml:snakeyaml:1.26;org.springframework.security:spring-security-config:5.3.4.RELEASE;org.springframework.security:spring-security-core:5.3.4.RELEASE;org.springframework:spring-aop:5.2.8.RELEASE;org.springframework:spring-beans:5.2.8.RELEASE;org.springframework:spring-context:5.2.8.RELEASE;org.springframework.security:spring-security-web:5.3.4.RELEASE;org.springframework:spring-expression:5.2.8.RELEASE;org.springframework.boot:spring-boot-configuration-processor:2.3.4.RELEASE;org.springframework.session:spring-session-core:2.3.1.RELEASE;org.springframework:spring-jcl:5.2.9.RELEASE;org.springframework.data:spring-data-commons:2.3.4.RELEASE;org.slf4j:slf4j-api:1.7.26;org.springframework.boot:spring-boot-starter-jdbc:2.3.4.RELEASE;com.zaxxer:HikariCP:3.4.5;org.springframework:spring-jdbc:5.2.9.RELEASE;org.springframework:spring-tx:5.2.9.RELEASE;org.springframework.boot:spring-boot-starter-web:2.3.4.RELEASE;org.springframework.boot:spring-boot-starter-json:2.3.4.RELEASE;com.fasterxml.jackson.core:jackson-databind:2.11.2;com.fasterxml.jackson.core:jackson-annotations:2.11.2;com.fasterxml.jackson.core:jackson-core:2.11.2;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.11.2;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.2;com.fasterxml.jackson.module:jackson-module-parameter-names:2.11.2;org.springframework.boot:spring-boot-starter-tomcat:2.3.4.RELEASE;org.apache.tomcat.embed:tomcat-embed-core:9.0.38;org.glassfish:jakarta.el:3.0.3;org.apache.tomcat.embed:tomcat-embed-websocket:9.0.38;mysql:mysql-connector-java:8.0.21;commons-io:commons-io:2.8.0;commons-collections:commons-collections:3.2.2;commons-beanutils:commons-beanutils:1.9.4;commons-logging:commons-logging:1.2;org.projectlombok:lombok:1.18.12;org.jetbrains:annotations:13.0;com.google.code.findbugs:jsr305:3.0.2;org.springframework.social:spring-social-security:1.1.6.RELEASE;org.springframework.social:spring-social-core:1.1.6.RELEASE;org.springframework.social:spring-social-web:1.1.6.RELEASE;javax.inject:javax.inject:1;org.springframework:spring-web:4.1.8.RELEASE;org.springframework:spring-webmvc:4.1.8.RELEASE;org.springframework.social:spring-social-config:1.1.6.RELEASE;org.apache.commons:commons-pool2:2.8.1;org.apache.commons:commons-lang3:3.11;com.github.spotbugs:spotbugs-annotations:3.1.12
21,org.johnnei:javatorrent-bittorrent-extension-ut-metadata:0.7.0,org.johnnei:javatorrent-bittorrent-extension-ut-metadata:0.7.0;org.johnnei:javatorrent-bittorrent-extension:0.7.0;org.johnnei:javatorrent-bittorrent:0.7.0;commons-codec:commons-codec:1.15;com.squareup.okhttp3:okhttp:4.9.0;com.squareup.okio:okio:2.8.0;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0;org.jetbrains.kotlin:kotlin-stdlib:1.4.10;org.jetbrains:annotations:13.0;org.slf4j:slf4j-api:1.7.30
22,com.twitter:bijection-scrooge_2.10:0.5.3,com.twitter:bijection-scrooge_2.10:0.5.3;com.twitter:bijection-core_2.10:0.5.3;org.scala-lang:scala-library:2.10.2;org.apache.thrift:libthrift:0.6.1;org.slf4j:slf4j-api:1.5.8;org.slf4j:slf4j-log4j12:1.5.8;log4j:log4j:1.2.14;commons-lang:commons-lang:2.5;javax.servlet:servlet-api:2.5;org.apache.httpcomponents:httpclient:4.0.1;org.apache.httpcomponents:httpcore:4.0.1;commons-logging:commons-logging:1.1.1;commons-codec:commons-codec:1.3;com.twitter:scrooge-serializer_2.9.2:3.6.0;com.twitter:scrooge-runtime_2.9.2:3.6.0;com.twitter:scrooge-core_2.9.2:3.6.0;com.twitter:finagle-thrift_2.9.2:6.5.2;com.twitter:finagle-core_2.9.2:6.5.2;io.netty:netty:3.6.6.Final;com.twitter:util-app_2.9.2:6.3.8;com.twitter:util-collection_2.9.2:6.3.8;com.google.guava:guava:11.0.2;com.google.code.findbugs:jsr305:1.3.9;commons-collections:commons-collections:3.2.1;com.twitter:util-hashing_2.9.2:6.3.8;com.twitter:util-jvm_2.9.2:6.3.8;com.twitter:util-logging_2.9.2:6.3.8;com.twitter:util-codec_2.9.2:6.3.8;com.twitter:util-core_2.9.2:6.3.8
23,org.ogc-schemas:wms-v_1_1_0:3.0.0,org.ogc-schemas:wms-v_1_1_0:3.0.0;org.jvnet.jaxb2_commons:jaxb2-basics-runtime:0.11.0
24,org.xbib:sshd-fs:2.6.0.0,org.xbib:sshd-fs:2.6.0.0;org.xbib:sshd-client:2.6.0.0;org.xbib:sshd-common:2.6.0.0;org.xbib:sshd-eddsa:2.6.0.0;org.apache.logging.log4j:log4j-api:2.14.0;org.bouncycastle:bcpkix-jdk15on:1.68;org.bouncycastle:bcprov-jdk15on:1.68
